#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
KEGG	hsa04659	Th17 cell differentiation	6	99	1.13	0.95	0.00019	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000263125,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,TBX21,PRKCQ,CD3E,CD247,LCK
KEGG	hsa05152	Tuberculosis	7	165	0.98	0.85	0.00028	9606.ENSP00000271450,9606.ENSP00000289902,9606.ENSP00000351497,9606.ENSP00000358165,9606.ENSP00000364898,9606.ENSP00000455897,9606.ENSP00000496959	FCGR2A,FCER1G,FCGR2B,FCGR1A,SYK,MRC1,ITGAM
KEGG	hsa04145	Phagosome	6	141	0.98	0.74	0.0011	9606.ENSP00000271450,9606.ENSP00000318916,9606.ENSP00000351497,9606.ENSP00000358165,9606.ENSP00000455897,9606.ENSP00000496959	FCGR2A,MARCO,FCGR2B,FCGR1A,MRC1,ITGAM
KEGG	hsa04672	Intestinal immune network for IgA production	4	43	1.32	0.81	0.0012	9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000386884	ICOS,CD28,CD86,CXCR4
KEGG	hsa04666	Fc gamma R-mediated phagocytosis	5	90	1.09	0.76	0.0013	9606.ENSP00000271450,9606.ENSP00000351497,9606.ENSP00000358165,9606.ENSP00000364898,9606.ENSP00000411355	FCGR2A,FCGR2B,FCGR1A,SYK,PTPRC
KEGG	hsa04612	Antigen processing and presentation	4	64	1.15	0.64	0.0045	9606.ENSP00000011653,9606.ENSP00000338130,9606.ENSP00000386559,9606.ENSP00000438038	CD4,KLRD1,CD8A,KLRC1
KEGG	hsa05169	Epstein-Barr virus infection	6	192	0.84	0.57	0.0045	9606.ENSP00000224337,9606.ENSP00000264072,9606.ENSP00000313419,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000364898	BLNK,FCER2,CD19,CD3E,CD247,SYK
KEGG	hsa05133	Pertussis	4	73	1.09	0.59	0.0065	9606.ENSP00000268638,9606.ENSP00000313967,9606.ENSP00000363773,9606.ENSP00000496959	IRF8,C1QB,C1QA,ITGAM
KEGG	hsa05330	Allograft rejection	3	34	1.3	0.58	0.0095	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000398568	CD28,CD86,PRF1
KEGG	hsa04940	Type I diabetes mellitus	3	38	1.25	0.55	0.0122	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000398568	CD28,CD86,PRF1
KEGG	hsa05142	Chagas disease	4	97	0.97	0.48	0.0157	9606.ENSP00000313967,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000363773	C1QB,CD3E,CD247,C1QA
KEGG	hsa04064	NF-kappa B signaling pathway	4	101	0.95	0.47	0.0174	9606.ENSP00000224337,9606.ENSP00000263125,9606.ENSP00000364898,9606.ENSP00000477713	BLNK,PRKCQ,SYK,LCK
KEGG	hsa05320	Autoimmune thyroid disease	3	48	1.15	0.48	0.0204	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000398568	CD28,CD86,PRF1
KEGG	hsa04060	Cytokine-cytokine receptor interaction	6	282	0.68	0.4	0.0233	9606.ENSP00000011653,9606.ENSP00000266557,9606.ENSP00000292174,9606.ENSP00000385470,9606.ENSP00000386884,9606.ENSP00000395704	CD4,CD27,CXCR5,TNFSF18,CXCR4,CXCR6
KEGG	hsa05416	Viral myocarditis	3	55	1.09	0.44	0.0274	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000398568	CD28,CD86,PRF1
KEGG	hsa05135	Yersinia infection	4	124	0.86	0.4	0.0307	9606.ENSP00000011653,9606.ENSP00000271450,9606.ENSP00000386559,9606.ENSP00000477713	CD4,FCGR2A,CD8A,LCK
KEGG	hsa05140	Leishmaniasis	3	69	0.99	0.37	0.0471	9606.ENSP00000271450,9606.ENSP00000358165,9606.ENSP00000496959	FCGR2A,FCGR1A,ITGAM
Reactome	HSA-168256	Immune System	44	1979	0.7	1.42	6.57e-18	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000240618,9606.ENSP00000246551,9606.ENSP00000261340,9606.ENSP00000263125,9606.ENSP00000264072,9606.ENSP00000264553,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000271450,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000385470,9606.ENSP00000386378,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498227,9606.ENSP00000501245	CD4,BLNK,KLRK1,HCST,CLEC2D,PRKCQ,FCER2,GZMM,KLRG1,CD27,IRF8,FCGR2A,CD96,FCER1G,RAG1,HAVCR2,CD19,C1QB,ICOS,CD28,CD86,KLRD1,RAET1E,FCGR2B,CD3E,CD247,FCGR1A,SH2D1A,C1QA,SYK,LILRB4,CD79B,TNFSF18,CD207,CD8A,PTPRC,KLRC1,MRC1,LCK,SIRPA,ITGAM,CD53,SELL,CD1D
Reactome	HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	18	130	1.49	3.69	6.57e-18	9606.ENSP00000240618,9606.ENSP00000246551,9606.ENSP00000261340,9606.ENSP00000266551,9606.ENSP00000283285,9606.ENSP00000313419,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000360181,9606.ENSP00000375616,9606.ENSP00000386559,9606.ENSP00000438038,9606.ENSP00000498227,9606.ENSP00000501245	KLRK1,HCST,CLEC2D,KLRG1,CD96,CD19,KLRD1,RAET1E,FCGR2B,CD3E,CD247,FCGR1A,SH2D1A,LILRB4,CD8A,KLRC1,SELL,CD1D
Reactome	HSA-1280218	Adaptive Immune System	30	758	0.95	2.07	1.49e-17	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000240618,9606.ENSP00000246551,9606.ENSP00000261340,9606.ENSP00000263125,9606.ENSP00000266551,9606.ENSP00000283285,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000386378,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000498227,9606.ENSP00000501245	CD4,BLNK,KLRK1,HCST,CLEC2D,PRKCQ,KLRG1,CD96,CD19,ICOS,CD28,CD86,KLRD1,RAET1E,FCGR2B,CD3E,CD247,FCGR1A,SH2D1A,SYK,LILRB4,CD79B,CD207,CD8A,PTPRC,KLRC1,MRC1,LCK,SELL,CD1D
Reactome	HSA-202733	Cell surface interactions at the vascular wall	11	139	1.25	1.73	3.63e-08	9606.ENSP00000248948,9606.ENSP00000289902,9606.ENSP00000312367,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000440066,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000496959,9606.ENSP00000498227,9606.ENSP00000498852	VPREB3,FCER1G,CD84,CD244,CD2,JCHAIN,LCK,SIRPA,ITGAM,SELL,SPN
Reactome	HSA-388841	Costimulation by the CD28 family	7	66	1.38	1.28	1.58e-05	9606.ENSP00000011653,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,ICOS,CD28,CD86,CD3E,CD247,LCK
Reactome	HSA-202427	Phosphorylation of CD3 and TCR zeta chains	5	19	1.77	1.35	2.35e-05	9606.ENSP00000011653,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000411355,9606.ENSP00000477713	CD4,CD3E,CD247,PTPRC,LCK
Reactome	HSA-168249	Innate Immune System	19	1041	0.61	0.72	5.17e-05	9606.ENSP00000011653,9606.ENSP00000240618,9606.ENSP00000263125,9606.ENSP00000264553,9606.ENSP00000271450,9606.ENSP00000289902,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000338130,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498227	CD4,KLRK1,PRKCQ,GZMM,FCGR2A,FCER1G,CD19,C1QB,KLRD1,CD247,FCGR1A,C1QA,SYK,PTPRC,LCK,SIRPA,ITGAM,CD53,SELL
Reactome	HSA-109582	Hemostasis	14	607	0.71	0.74	0.00017	9606.ENSP00000248948,9606.ENSP00000263125,9606.ENSP00000289902,9606.ENSP00000311300,9606.ENSP00000312367,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000440066,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000496959,9606.ENSP00000498227,9606.ENSP00000498852	VPREB3,PRKCQ,FCER1G,CTSW,CD84,CD244,CD2,SYK,JCHAIN,LCK,SIRPA,ITGAM,SELL,SPN
Reactome	HSA-2029481	FCGR activation	4	15	1.78	1.03	0.00034	9606.ENSP00000271450,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898	FCGR2A,CD247,FCGR1A,SYK
Reactome	HSA-202430	Translocation of ZAP-70 to Immunological synapse	4	16	1.75	1.01	0.00038	9606.ENSP00000011653,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,CD3E,CD247,LCK
Reactome	HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	6	78	1.24	0.91	0.00042	9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000477713,9606.ENSP00000495951	CD19,ICOS,CD28,CD86,LCK,KITLG
Reactome	HSA-389948	PD-1 signaling	4	20	1.65	0.93	0.00069	9606.ENSP00000011653,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,CD3E,CD247,LCK
Reactome	HSA-164952	The role of Nef in HIV-1 replication and disease pathogenesis	4	27	1.52	0.8	0.0018	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000477713	CD4,CD28,CD247,LCK
Reactome	HSA-2029485	Role of phospholipids in phagocytosis	4	28	1.5	0.8	0.0018	9606.ENSP00000271450,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898	FCGR2A,CD247,FCGR1A,SYK
Reactome	HSA-2424491	DAP12 signaling	4	29	1.49	0.79	0.0018	9606.ENSP00000240618,9606.ENSP00000338130,9606.ENSP00000364898,9606.ENSP00000477713	KLRK1,KLRD1,SYK,LCK
Reactome	HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	6	106	1.1	0.73	0.0018	9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000477713,9606.ENSP00000495951	CD19,ICOS,CD28,CD86,LCK,KITLG
Reactome	HSA-1280215	Cytokine Signaling in Immune system	13	706	0.62	0.55	0.0019	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000264072,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358165,9606.ENSP00000364898,9606.ENSP00000385470,9606.ENSP00000477713,9606.ENSP00000496959	CD4,BLNK,FCER2,CD27,IRF8,RAG1,HAVCR2,CD86,FCGR1A,SYK,TNFSF18,LCK,ITGAM
Reactome	HSA-202403	TCR signaling	6	114	1.07	0.71	0.0019	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000411355,9606.ENSP00000477713	CD4,PRKCQ,CD3E,CD247,PTPRC,LCK
Reactome	HSA-202433	Generation of second messenger molecules	4	31	1.46	0.79	0.0019	9606.ENSP00000011653,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,CD3E,CD247,LCK
Reactome	HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	4	34	1.42	0.75	0.0025	9606.ENSP00000224337,9606.ENSP00000313419,9606.ENSP00000364898,9606.ENSP00000376544	BLNK,CD19,SYK,CD79B
Reactome	HSA-389359	CD28 dependent Vav1 pathway	3	12	1.75	0.73	0.0037	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000477713	CD28,CD86,LCK
Reactome	HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection	5	80	1.15	0.66	0.0037	9606.ENSP00000271450,9606.ENSP00000352071,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898	FCGR2A,CD163,CD247,FCGR1A,SYK
Reactome	HSA-9664323	FCGR3A-mediated IL10 synthesis	4	41	1.34	0.68	0.0040	9606.ENSP00000271450,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898	FCGR2A,CD247,FCGR1A,SYK
Reactome	HSA-202424	Downstream TCR signaling	5	92	1.09	0.6	0.0059	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,PRKCQ,CD3E,CD247,LCK
Reactome	HSA-164938	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	3	20	1.53	0.58	0.0111	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000477713	CD4,CD28,LCK
Reactome	HSA-166658	Complement cascade	4	59	1.18	0.53	0.0136	9606.ENSP00000264553,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000363773	GZMM,CD19,C1QB,C1QA
Reactome	HSA-389357	CD28 dependent PI3K/Akt signaling	3	22	1.48	0.55	0.0136	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000477713	CD28,CD86,LCK
Reactome	HSA-449147	Signaling by Interleukins	9	453	0.65	0.43	0.0152	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000264072,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000364898,9606.ENSP00000477713,9606.ENSP00000496959	CD4,BLNK,FCER2,RAG1,HAVCR2,CD86,SYK,LCK,ITGAM
Reactome	HSA-166663	Initial triggering of complement	3	24	1.45	0.53	0.0159	9606.ENSP00000264553,9606.ENSP00000313967,9606.ENSP00000363773	GZMM,C1QB,C1QA
Reactome	HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	4	64	1.15	0.5	0.0161	9606.ENSP00000271450,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898	FCGR2A,CD247,FCGR1A,SYK
Reactome	HSA-173107	Binding and entry of HIV virion	2	4	2.05	0.53	0.0189	9606.ENSP00000011653,9606.ENSP00000386884	CD4,CXCR4
Reactome	HSA-9706374	FLT3 signaling through SRC family kinases	2	6	1.87	0.45	0.0341	9606.ENSP00000364898,9606.ENSP00000477713	SYK,LCK
Reactome	HSA-114604	GPVI-mediated activation cascade	3	35	1.28	0.41	0.0385	9606.ENSP00000289902,9606.ENSP00000364898,9606.ENSP00000477713	FCER1G,SYK,LCK
Reactome	HSA-5663205	Infectious disease	12	917	0.47	0.3	0.0467	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000271450,9606.ENSP00000324890,9606.ENSP00000352071,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898,9606.ENSP00000376544,9606.ENSP00000386884,9606.ENSP00000455897,9606.ENSP00000477713	CD4,BLNK,FCGR2A,CD28,CD163,CD247,FCGR1A,SYK,CD79B,CXCR4,MRC1,LCK
Reactome	HSA-164944	Nef and signal transduction	2	8	1.75	0.4	0.0479	9606.ENSP00000354782,9606.ENSP00000477713	CD247,LCK
WikiPathways	WP5218	Extrafollicular and follicular B cell activation by SARS-CoV-2	14	72	1.64	3.64	1.10e-15	9606.ENSP00000177694,9606.ENSP00000224337,9606.ENSP00000228434,9606.ENSP00000257749,9606.ENSP00000268638,9606.ENSP00000292174,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000498227,9606.ENSP00000501245	TBX21,BLNK,CD69,BACH2,IRF8,CXCR5,CD19,ICOS,SH2D1A,SYK,CXCR4,PTPRC,SELL,CD1D
WikiPathways	WP5098	T-cell activation SARS-CoV-2	9	88	1.36	1.69	1.82e-07	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000411355,9606.ENSP00000477713	CD4,PRKCQ,ICOS,CD28,CD86,CD3E,CD247,PTPRC,LCK
WikiPathways	WP69	T-cell receptor signaling pathway	9	90	1.35	1.69	1.82e-07	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000338171,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000386559,9606.ENSP00000477713	CD4,PRKCQ,ICOS,CD28,SKAP1,CD3E,CD247,CD8A,LCK
WikiPathways	WP4884	Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex	6	21	1.81	1.85	3.49e-07	9606.ENSP00000011653,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358490,9606.ENSP00000386559,9606.ENSP00000477713	CD4,CD3E,CD247,CD2,CD8A,LCK
WikiPathways	WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	7	62	1.4	1.45	3.28e-06	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000477713	CD4,PRKCQ,ICOS,CD28,CD8A,PTPRC,LCK
WikiPathways	WP5072	Modulators of TCR signaling and T cell activation	7	61	1.41	1.45	3.28e-06	9606.ENSP00000263125,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000477713	PRKCQ,CD28,CD3E,CD247,SH2D1A,CD8A,LCK
WikiPathways	WP3937	Microglia pathogen phagocytosis pathway	6	40	1.53	1.44	5.90e-06	9606.ENSP00000289902,9606.ENSP00000313967,9606.ENSP00000358165,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000496959	FCER1G,C1QB,FCGR1A,C1QA,SYK,ITGAM
WikiPathways	WP5115	Network map of SARS-CoV-2 signaling pathway	9	218	0.97	0.94	7.47e-05	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000338171,9606.ENSP00000352071,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358490,9606.ENSP00000386559,9606.ENSP00000477713	CD4,PRKCQ,SKAP1,CD163,CD3E,CD247,CD2,CD8A,LCK
WikiPathways	WP5130	Th17 cell differentiation pathway	6	69	1.29	1.08	8.90e-05	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000263125,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000477713	CD4,TBX21,PRKCQ,CD3E,CD247,LCK
WikiPathways	WP2328	Allograft rejection	6	88	1.18	0.92	0.00030	9606.ENSP00000292174,9606.ENSP00000313967,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000363773,9606.ENSP00000398568	CXCR5,C1QB,CD28,CD86,C1QA,PRF1
WikiPathways	WP23	B cell receptor signaling pathway	6	97	1.14	0.87	0.00047	9606.ENSP00000224337,9606.ENSP00000313419,9606.ENSP00000364898,9606.ENSP00000376544,9606.ENSP00000411355,9606.ENSP00000477713	BLNK,CD19,SYK,CD79B,PTPRC,LCK
WikiPathways	WP3945	TYROBP causal network in microglia	5	59	1.28	0.87	0.00063	9606.ENSP00000011653,9606.ENSP00000312367,9606.ENSP00000325708,9606.ENSP00000355870,9606.ENSP00000496959	CD4,CD84,CD37,HLX,ITGAM
WikiPathways	WP3892	Development of pulmonary dendritic cells and macrophage subsets	3	13	1.71	0.77	0.0027	9606.ENSP00000234091,9606.ENSP00000243440,9606.ENSP00000268638	ID2,BATF3,IRF8
WikiPathways	WP5078	T cell modulation in pancreatic cancer	4	45	1.3	0.69	0.0037	9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049	HAVCR2,ICOS,CD28,CD86
WikiPathways	WP4585	Cancer immunotherapy by PD-1 blockade	3	23	1.47	0.58	0.0107	9606.ENSP00000354566,9606.ENSP00000386559,9606.ENSP00000477713	CD3E,CD8A,LCK
WikiPathways	WP5092	Interactions of natural killer cells in pancreatic cancer	3	27	1.4	0.53	0.0154	9606.ENSP00000240618,9606.ENSP00000283285,9606.ENSP00000398568	KLRK1,CD96,PRF1
WikiPathways	WP2583	T cell receptor and co-stimulatory signaling	3	28	1.38	0.53	0.0160	9606.ENSP00000324890,9606.ENSP00000386559,9606.ENSP00000477713	CD28,CD8A,LCK
WikiPathways	WP4494	Selective expression of chemokine receptors during T-cell polarization	3	29	1.36	0.52	0.0167	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000386884	CD4,CD28,CXCR4
WikiPathways	WP453	Inflammatory response pathway	3	30	1.35	0.51	0.0173	9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000477713	CD28,CD86,LCK
WikiPathways	WP4146	Macrophage markers	2	9	1.7	0.42	0.0409	9606.ENSP00000332049,9606.ENSP00000352071	CD86,CD163
Monarch	HP:0001881	Abnormal leukocyte morphology	19	517	0.92	1.36	2.34e-08	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000257749,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000411355,9606.ENSP00000477713	CD4,BLNK,BACH2,CD27,RAG1,HAVCR2,CD19,ICOS,IKZF3,CD3E,CD247,SH2D1A,LILRB4,CD79B,CD8A,CXCR4,PRF1,PTPRC,LCK
Monarch	HP:0004332	Abnormal lymphocyte morphology	12	149	1.26	1.77	2.34e-08	9606.ENSP00000011653,9606.ENSP00000257749,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000477713	CD4,BACH2,RAG1,CD19,ICOS,CD3E,CD247,SH2D1A,CD8A,CXCR4,PTPRC,LCK
Monarch	HP:0005368	Abnormality of humoral immunity	14	234	1.13	1.63	2.34e-08	9606.ENSP00000224337,9606.ENSP00000257749,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000319476,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000376544,9606.ENSP00000386884,9606.ENSP00000398568	BLNK,BACH2,CD27,RAG1,CD19,C1QB,ICOS,CD3E,CD247,SH2D1A,C1QA,CD79B,CXCR4,PRF1
Monarch	HP:0010987	Abnormal cellular immune system morphology	19	517	0.92	1.36	2.34e-08	9606.ENSP00000011653,9606.ENSP00000224337,9606.ENSP00000257749,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000411355,9606.ENSP00000477713	CD4,BLNK,BACH2,CD27,RAG1,HAVCR2,CD19,ICOS,IKZF3,CD3E,CD247,SH2D1A,LILRB4,CD79B,CD8A,CXCR4,PRF1,PTPRC,LCK
Monarch	HP:0004313	Decreased circulating antibody level	12	169	1.2	1.65	5.43e-08	9606.ENSP00000224337,9606.ENSP00000257749,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000376544,9606.ENSP00000386884,9606.ENSP00000398568	BLNK,BACH2,CD27,RAG1,CD19,ICOS,CD3E,CD247,SH2D1A,CD79B,CXCR4,PRF1
Monarch	HP:0040088	Abnormal lymphocyte count	11	132	1.27	1.7	6.60e-08	9606.ENSP00000257749,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000477713	BACH2,RAG1,CD19,ICOS,CD3E,CD247,SH2D1A,CD8A,CXCR4,PTPRC,LCK
Monarch	HP:0002721	Immunodeficiency	12	192	1.15	1.52	1.64e-07	9606.ENSP00000224337,9606.ENSP00000268638,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000376544,9606.ENSP00000411355,9606.ENSP00000477713	BLNK,IRF8,RAG1,CD19,ICOS,IKZF3,CD3E,CD247,SH2D1A,CD79B,PTPRC,LCK
Monarch	HP:0010978	Abnormality of immune system physiology	26	1347	0.64	0.93	1.76e-07	9606.ENSP00000177694,9606.ENSP00000224337,9606.ENSP00000243440,9606.ENSP00000257749,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000376544,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000411355,9606.ENSP00000412869,9606.ENSP00000477713	TBX21,BLNK,BATF3,BACH2,CD27,IRF8,CD96,FCER1G,RAG1,HAVCR2,CD19,C1QB,ICOS,CD28,IKZF3,CD3E,CD247,SH2D1A,C1QA,CD79B,CD8A,CXCR4,PRF1,PTPRC,IKZF2,LCK
Monarch	HP:0011893	Abnormal leukocyte count	15	367	0.96	1.32	1.76e-07	9606.ENSP00000224337,9606.ENSP00000257749,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000360181,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000411355,9606.ENSP00000477713	BLNK,BACH2,RAG1,CD19,ICOS,CD3E,CD247,SH2D1A,LILRB4,CD79B,CD8A,CXCR4,PRF1,PTPRC,LCK
