#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Component	GO:0005815	Microtubule organizing center	10	825	0.98	1.07	5.98e-06	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000367276	DLGAP5,KIF23,BIRC5,CKAP2L,CENPF,DTL,NEK2,ASPM,KIF2C,CKAP2
GO Component	GO:0005813	Centrosome	9	609	1.07	1.18	6.11e-06	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000367276	DLGAP5,KIF23,CKAP2L,CENPF,DTL,NEK2,ASPM,KIF2C,CKAP2
GO Component	GO:0000922	Spindle pole	6	169	1.45	1.59	1.01e-05	9606.ENSP00000247191,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356379,9606.ENSP00000367276	DLGAP5,CKAP2L,CENPF,NEK2,ASPM,CKAP2
GO Component	GO:0005874	Microtubule	8	453	1.14	1.25	1.01e-05	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000465992	KIF23,BIRC5,NEK2,KIF14,ASPM,KIF2C,CKAP2,KIF18B
GO Component	GO:0005694	Chromosome	13	1850	0.74	0.76	1.09e-05	9606.ENSP00000240423,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532	NCAPH,SPC25,BIRC5,BUB1,CENPA,CENPF,DTL,NEK2,MKI67,TTK,KIF2C,ZWINT,TOP2A
GO Component	GO:0030496	Midbody	6	201	1.37	1.44	2.24e-05	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379	KIF23,BIRC5,CENPF,NEK2,KIF14,ASPM
GO Component	GO:0005634	Nucleus	22	7672	0.35	0.38	6.44e-05	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CLSPN,CENPA,RRM2,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,TOP2A,DEPDC1,KIF18B,BORA
GO Component	GO:0005871	Kinesin complex	4	50	1.8	1.6	6.55e-05	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF14,KIF2C,KIF18B
GO Component	GO:0005875	Microtubule associated complex	5	168	1.37	1.2	0.00023	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,BIRC5,KIF14,KIF2C,KIF18B
GO Component	GO:0072686	Mitotic spindle	5	180	1.34	1.15	0.00029	9606.ENSP00000260363,9606.ENSP00000305204,9606.ENSP00000356379,9606.ENSP00000367276,9606.ENSP00000465992	KIF23,CKAP2L,ASPM,CKAP2,KIF18B
GO Component	GO:1990752	Microtubule end	3	24	1.99	1.35	0.00046	9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000465992	ASPM,KIF2C,KIF18B
GO Component	GO:0005829	Cytosol	17	5438	0.39	0.36	0.0024	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CENPA,RRM2,CENPF,DTL,NEK2,KIF14,KIF2C,ZWINT,KIF18B,BORA
GO Component	GO:0031617	NMS complex	2	10	2.2	0.89	0.0077	9606.ENSP00000282074,9606.ENSP00000363055	SPC25,ZWINT
GO Component	GO:0044815	DNA packaging complex	4	208	1.18	0.68	0.0100	9606.ENSP00000240423,9606.ENSP00000282074,9606.ENSP00000336868,9606.ENSP00000363055	NCAPH,SPC25,CENPA,ZWINT
GO Component	GO:0072687	Meiotic spindle	2	15	2.02	0.77	0.0146	9606.ENSP00000356379,9606.ENSP00000479266	ASPM,BORA
GO Component	GO:0035371	Microtubule plus-end	2	18	1.94	0.71	0.0197	9606.ENSP00000361298,9606.ENSP00000465992	KIF2C,KIF18B
GO Component	GO:0043229	Intracellular organelle	24	13231	0.16	0.2	0.0419	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CLSPN,CENPA,RRM2,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,DEPDC1,KIF18B,BORA
GO Component	GO:0005654	Nucleoplasm	13	4169	0.39	0.28	0.0425	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000357643,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,KIF23,BIRC5,BUB1,CLSPN,CENPA,CENPF,DTL,NEK2,MKI67,ZWINT,TOP2A,KIF18B
GO Component	GO:0032991	Protein-containing complex	15	5506	0.33	0.25	0.0499	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992	NCAPH,KIF23,SPC25,BIRC5,CENPA,RRM2,CENPF,DTL,NEK2,KIF14,KIF2C,ZWINT,TOP2A,DEPDC1,KIF18B
STRING clusters	CL:6596	Mixed, incl. Mitotic Spindle Checkpoint, and Mitotic sister chromatid segregation	19	151	2.0	8.18	1.63e-31	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CENPA,CENPF,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,KIF18B
STRING clusters	CL:6597	Mixed, incl. Amplification of signal from the kinetochores, and Mitotic sister chromatid segregation	18	121	2.07	8.6	6.19e-31	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CENPA,CENPF,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,KIF18B
STRING clusters	CL:6604	Mixed, incl. Amplification of signal from the kinetochores, and Condensin complex	17	93	2.16	9.07	2.13e-30	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CENPA,CENPF,KIF14,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,KIF18B
STRING clusters	CL:6606	Mitotic sister chromatid segregation, and Mitotic spindle checkpoint signaling	14	61	2.26	8.44	1.20e-25	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,BIRC5,BUB1,CKAP2L,CENPF,KIF14,MKI67,TTK,KIF2C,CKAP2,TOP2A,KIF18B
STRING clusters	CL:6608	Mixed, incl. Regulation of mitotic sister chromatid segregation, and Kinesin motor domain, conserved site	12	51	2.27	7.38	1.22e-21	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000411532,9606.ENSP00000465992	DLGAP5,KIF23,BIRC5,BUB1,CKAP2L,CENPF,KIF14,MKI67,TTK,KIF2C,TOP2A,KIF18B
STRING clusters	CL:6614	Mixed, incl. Spindle elongation, and Polo-like kinase mediated events	9	35	2.31	5.72	6.50e-16	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000411532,9606.ENSP00000465992	DLGAP5,KIF23,BIRC5,CKAP2L,CENPF,MKI67,KIF2C,TOP2A,KIF18B
STRING clusters	CL:6617	Mixed, incl. Spindle elongation, and Polo-like kinase mediated events	7	30	2.26	4.26	9.60e-12	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000355922,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000411532	DLGAP5,KIF23,BIRC5,CENPF,MKI67,KIF2C,TOP2A
STRING clusters	CL:6619	Mixed, incl. Spindle elongation, and Outer kinetochore	6	24	2.29	3.67	5.25e-10	9606.ENSP00000247191,9606.ENSP00000301633,9606.ENSP00000355922,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000411532	DLGAP5,BIRC5,CENPF,MKI67,KIF2C,TOP2A
STRING clusters	CL:6620	Mixed, incl. Spindle elongation, and Axon hillock	3	12	2.29	1.47	0.00031	9606.ENSP00000247191,9606.ENSP00000357643,9606.ENSP00000411532	DLGAP5,MKI67,TOP2A
STRING clusters	CL:6643	Chromosome passenger complex, and Outer kinetochore	3	12	2.29	1.47	0.00031	9606.ENSP00000301633,9606.ENSP00000355922,9606.ENSP00000361298	BIRC5,CENPF,KIF2C
STRING clusters	CL:6728	Centromere complex assembly, and NMS complex	3	31	1.88	1.01	0.0034	9606.ENSP00000282074,9606.ENSP00000336868,9606.ENSP00000363055	SPC25,CENPA,ZWINT
STRING clusters	CL:6695	RZZ complex, and Kinetochore binding	2	5	2.5	0.86	0.0098	9606.ENSP00000302530,9606.ENSP00000358813	BUB1,TTK
STRING clusters	CL:6644	Mixed, incl. Activation of NIMA Kinases NEK9, NEK6, NEK7, and Mad3/Bub1 homology region 1	2	7	2.35	0.77	0.0158	9606.ENSP00000355922,9606.ENSP00000361298	CENPF,KIF2C
Reactome	HSA-1640170	Cell Cycle	14	658	1.22	2.02	1.79e-11	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000479266	NCAPH,KIF23,SPC25,BIRC5,BUB1,CLSPN,CENPA,RRM2,CENPF,NEK2,KIF2C,ZWINT,TOP2A,BORA
Reactome	HSA-69278	Cell Cycle, Mitotic	13	526	1.29	2.2	1.81e-11	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000479266	NCAPH,KIF23,SPC25,BIRC5,BUB1,CENPA,RRM2,CENPF,NEK2,KIF2C,ZWINT,TOP2A,BORA
Reactome	HSA-68877	Mitotic Prometaphase	9	201	1.55	2.51	1.99e-09	9606.ENSP00000240423,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000361298,9606.ENSP00000363055	NCAPH,SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,KIF2C,ZWINT
Reactome	HSA-68886	M Phase	10	382	1.31	1.93	1.23e-08	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000361298,9606.ENSP00000363055	NCAPH,KIF23,SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,KIF2C,ZWINT
Reactome	HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	7	94	1.77	2.67	1.52e-08	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,KIF2C,ZWINT
Reactome	HSA-9648025	EML4 and NUDC in mitotic spindle formation	7	116	1.68	2.44	3.86e-08	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,KIF2C,ZWINT
Reactome	HSA-2500257	Resolution of Sister Chromatid Cohesion	7	125	1.64	2.36	5.65e-08	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,KIF2C,ZWINT
Reactome	HSA-5663220	RHO GTPases Activate Formins	7	139	1.6	2.23	1.03e-07	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,KIF2C,ZWINT
Reactome	HSA-69620	Cell Cycle Checkpoints	8	272	1.37	1.81	2.72e-07	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CLSPN,CENPA,CENPF,KIF2C,ZWINT
Reactome	HSA-195258	RHO GTPase Effectors	8	292	1.33	1.73	4.29e-07	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,KIF14,KIF2C,ZWINT
Reactome	HSA-2467813	Separation of Sister Chromatids	7	189	1.47	1.88	6.24e-07	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,KIF2C,ZWINT
Reactome	HSA-983189	Kinesins	3	60	1.6	0.81	0.0086	9606.ENSP00000260363,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF2C,KIF18B
Reactome	HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	3	99	1.38	0.57	0.0342	9606.ENSP00000260363,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF2C,KIF18B
TISSUES	BTO:0000580	Blood cancer cell	9	1234	0.76	0.43	0.0300	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000411532,9606.ENSP00000465992	KIF23,BIRC5,BUB1,RRM2,CENPF,MKI67,KIF2C,TOP2A,KIF18B
COMPARTMENTS	GOCC:0000776	Kinetochore	9	115	1.79	3.36	3.94e-11	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,TTK,KIF2C,ZWINT
COMPARTMENTS	GOCC:0000779	Condensed chromosome, centromeric region	9	112	1.8	3.38	3.94e-11	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,TTK,KIF2C,ZWINT
COMPARTMENTS	GOCC:0000793	Condensed chromosome	10	205	1.58	2.91	4.17e-11	9606.ENSP00000240423,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055	NCAPH,SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,TTK,KIF2C,ZWINT
COMPARTMENTS	GOCC:0005819	Spindle	10	289	1.44	2.36	6.79e-10	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000367276,9606.ENSP00000465992	DLGAP5,KIF23,BIRC5,CKAP2L,CENPF,KIF14,ASPM,TTK,CKAP2,KIF18B
COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle	20	3309	0.68	0.8	2.86e-09	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CENPA,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,KIF18B
COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton	13	973	1.02	1.37	8.55e-09	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000465992	DLGAP5,KIF23,BIRC5,CKAP2L,CENPF,DTL,NEK2,KIF14,ASPM,TTK,KIF2C,CKAP2,KIF18B
COMPARTMENTS	GOCC:0099080	Supramolecular complex	12	844	1.05	1.38	2.94e-08	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000465992	SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,KIF14,ASPM,TTK,KIF2C,ZWINT,KIF18B
COMPARTMENTS	GOCC:0005694	Chromosome	12	951	1.0	1.25	1.03e-07	9606.ENSP00000240423,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055	NCAPH,SPC25,BIRC5,BUB1,CENPA,CENPF,DTL,NEK2,MKI67,TTK,KIF2C,ZWINT
COMPARTMENTS	GOCC:0005871	Kinesin complex	4	46	1.84	1.59	7.86e-05	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF14,KIF2C,KIF18B
COMPARTMENTS	GOCC:0072686	Mitotic spindle	5	133	1.47	1.34	0.00012	9606.ENSP00000260363,9606.ENSP00000305204,9606.ENSP00000356379,9606.ENSP00000367276,9606.ENSP00000465992	KIF23,CKAP2L,ASPM,CKAP2,KIF18B
COMPARTMENTS	GOCC:0005875	Microtubule associated complex	5	150	1.42	1.25	0.00020	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,BIRC5,KIF14,KIF2C,KIF18B
COMPARTMENTS	GOCC:1990752	Microtubule end	3	24	1.99	1.28	0.00074	9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000465992	ASPM,KIF2C,KIF18B
COMPARTMENTS	GOCC:0005815	Microtubule organizing center	7	607	0.96	0.77	0.0011	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000367276	DLGAP5,KIF23,BIRC5,CKAP2L,DTL,NEK2,CKAP2
COMPARTMENTS	GOCC:0005874	Microtubule	5	233	1.23	0.92	0.0014	9606.ENSP00000301633,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000465992	BIRC5,KIF14,ASPM,KIF2C,KIF18B
COMPARTMENTS	GOCC:0000922	Spindle pole	4	118	1.43	0.98	0.0019	9606.ENSP00000247191,9606.ENSP00000355922,9606.ENSP00000356379,9606.ENSP00000367276	DLGAP5,CENPF,ASPM,CKAP2
COMPARTMENTS	GOCC:0005813	Centrosome	6	470	1.0	0.74	0.0026	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000305204,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000367276	DLGAP5,KIF23,CKAP2L,DTL,NEK2,CKAP2
COMPARTMENTS	GOCC:0005622	Intracellular	24	11512	0.22	0.26	0.0031	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CLSPN,CENPA,RRM2,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,DEPDC1,KIF18B,BORA
COMPARTMENTS	GOCC:0030496	Midbody	4	142	1.35	0.87	0.0034	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000355922,9606.ENSP00000356319	KIF23,BIRC5,CENPF,KIF14
COMPARTMENTS	GOCC:0043229	Intracellular organelle	22	9609	0.26	0.28	0.0049	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CLSPN,CENPA,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,TOP2A,DEPDC1,KIF18B
COMPARTMENTS	GOCC:0031617	NMS complex	2	12	2.12	0.81	0.0123	9606.ENSP00000282074,9606.ENSP00000363055	SPC25,ZWINT
COMPARTMENTS	GOCC:0005634	Nucleus	15	4787	0.39	0.32	0.0132	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000357643,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,BIRC5,BUB1,CLSPN,CENPA,CENPF,DTL,NEK2,MKI67,ZWINT,TOP2A,DEPDC1,KIF18B
COMPARTMENTS	GOCC:0035371	Microtubule plus-end	2	17	1.97	0.7	0.0214	9606.ENSP00000361298,9606.ENSP00000465992	KIF2C,KIF18B
