gene	Nichols_24571919	Bao_27137150_lncrna	Bao_27137150_mrna	Bhattacharya_25150061	Chao_27770432	Coarfa_28818871_female_down_d21	Coarfa_28818871_female_down_d7	Coarfa_28818871_female_up_d21	Coarfa_28818871_female_up_d7	Coarfa_28818871_male_down_d21	Coarfa_28818871_male_down_d7	Coarfa_28818871_male_up_d21	Coarfa_28818871_male_up_d7	Natarajan_28851267_down	Natarajan_28851267_up	Rao_37310763	Revhaug_31454811_down	Revhaug_31454811_up	maic_score	contributors
ENSG00000111339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000756710749229	1.000756710749229	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000148482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000752375304867	0.0	0.0	0.0	0.0	0.0	1.000752375304867	TRANSCRIPTOMICS: Coarfa_28818871_male_up_d7
ENSG00000087245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0007431397591027	1.0007431397591027	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000039537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0007295687689766	1.0007295687689766	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000135077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002873274941457	0.0	1.0007159977788502	1.0007159977788502	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000171773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000711401045673	0.0	0.0	0.0	0.0	0.0	1.000711401045673	TRANSCRIPTOMICS: Coarfa_28818871_male_up_d7
ENSG00000172179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000702426788724	1.000702426788724	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000138135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006890169530482	1.0003073998774945	0.0	0.0	1.0006890169530482	TRANSCRIPTOMICS: Natarajan_28851267_up
ENSG00000055957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006752848084715	1.0006752848084715	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000258227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000670426786479	0.0	0.0	1.0003587196944959	0.0	0.0	1.000670426786479	TRANSCRIPTOMICS: Coarfa_28818871_male_up_d7
ENSG00000114013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006617138183451	1.0006617138183451	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000115414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000648142828219	1.000648142828219	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000113302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006345718380927	1.0006345718380927	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000111783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006294525272852	0.0	0.0	0.0	0.0	0.0	1.0006294525272852	TRANSCRIPTOMICS: Coarfa_28818871_male_up_d7
ENSG00000134216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006262326568618	0.0	0.0	0.0	1.0006262326568618	TRANSCRIPTOMICS: Natarajan_28851267_up
ENSG00000148346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006210008479663	1.0006210008479663	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000145147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006074298578402	1.0006074298578402	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000083457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000593858867714	1.000593858867714	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000135773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005884782680912	0.0	0.0	0.0	0.0	0.0	1.0005884782680912	TRANSCRIPTOMICS: Coarfa_28818871_male_up_d7
ENSG00000123685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005802878775876	1.0005802878775876	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000148677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005732925108253	0.0	0.0	0.0	1.0005732925108253	TRANSCRIPTOMICS: Natarajan_28851267_up
ENSG00000111796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005667168874615	1.0005667168874615	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000136193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005531458973351	1.0005531458973351	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000184845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005475040088971	0.0	0.0	0.0	0.0	0.0	1.0005475040088971	TRANSCRIPTOMICS: Coarfa_28818871_male_up_d7
ENSG00000136011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005395749072088	1.0005395749072088	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000067141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005260039170827	1.0005260039170827	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000073756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005248838421579	0.0	0.0	0.0	1.0005248838421579	TRANSCRIPTOMICS: Natarajan_28851267_up
ENSG00000162723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0005124329269564	1.0005124329269564	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000203722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00049886193683	1.00049886193683	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000131015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000485290946704	1.000485290946704	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000149968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004785611115177	0.0	0.0	0.0	1.0004785611115177	TRANSCRIPTOMICS: Natarajan_28851267_up
ENSG00000155918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004717199565776	1.0004717199565776	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000103876	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000137804	0.0	1.0004619117733249	1.0002652012456388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000145192	0.0	1.0004619117733249	1.0002652012456388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000188039	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000101349	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000012779	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002856903848656	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000135298	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000169418	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000165379	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000176046	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000108255	0.0	1.0004619117733249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004619117733249	TRANSCRIPTOMICS: Bao_27137150_lncrna
ENSG00000131019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004581489664512	1.0004581489664512	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000111981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004445779763251	1.0004445779763251	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000164520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004310069861988	1.0004310069861988	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000140968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004174359960725	1.0004174359960725	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000116031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0004038650059464	1.0004038650059464	TRANSCRIPTOMICS: Revhaug_31454811_up
ENSG00000218891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003679766960292	0.0	0.0	1.0003679766960292	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003679017425415	0.0	0.0	1.0003679017425415	TRANSCRIPTOMICS: Rao_37310763
ENSG00000125538	0.0	0.0	0.0	0.0	0.0	1.0000231140097169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003678305635335	0.0	0.0	1.0003678305635335	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003677593848692	0.0	0.0	1.0003677593848692	TRANSCRIPTOMICS: Rao_37310763
ENSG00000205045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003676882062047	0.0	0.0	1.0003676882062047	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003676170275404	0.0	0.0	1.0003676170275404	TRANSCRIPTOMICS: Rao_37310763
ENSG00000140280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000367545848876	0.0	0.0	1.000367545848876	TRANSCRIPTOMICS: Rao_37310763
ENSG00000091831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003674746702118	0.0	0.0	1.0003674746702118	TRANSCRIPTOMICS: Rao_37310763
ENSG00000180871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003674034915473	0.0	0.0	1.0003674034915473	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003672611342187	0.0	0.0	1.0003672611342187	TRANSCRIPTOMICS: Rao_37310763
ENSG00000143546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003671899555542	0.0	0.0	1.0003671899555542	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003670475982256	0.0	0.0	1.0003670475982256	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003669764195613	0.0	0.0	1.0003669764195613	TRANSCRIPTOMICS: Rao_37310763
ENSG00000091137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003669052408968	0.0	0.0	1.0003669052408968	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003668340622325	0.0	0.0	1.0003668340622325	TRANSCRIPTOMICS: Rao_37310763
ENSG00000126218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003666917049039	0.0	0.0	1.0003666917049039	TRANSCRIPTOMICS: Rao_37310763
ENSG00000244617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003666205262394	0.0	0.0	1.0003666205262394	TRANSCRIPTOMICS: Rao_37310763
ENSG00000118113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000366549347575	0.0	0.0	1.000366549347575	TRANSCRIPTOMICS: Rao_37310763
ENSG00000179674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003664781689108	0.0	0.0	1.0003664781689108	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003664069902463	0.0	0.0	1.0003664069902463	TRANSCRIPTOMICS: Rao_37310763
ENSG00000138594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000366335811582	0.0	0.0	1.000366335811582	TRANSCRIPTOMICS: Rao_37310763
ENSG00000183688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003662646329177	0.0	0.0	1.0003662646329177	TRANSCRIPTOMICS: Rao_37310763
ENSG00000142910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003661934542534	0.0	0.0	1.0003661934542534	TRANSCRIPTOMICS: Rao_37310763
ENSG00000128872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003661222755889	0.0	0.0	1.0003661222755889	TRANSCRIPTOMICS: Rao_37310763
ENSG00000136689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003660510969246	0.0	0.0	1.0003660510969246	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003659799182603	0.0	0.0	1.0003659799182603	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003659087395957	0.0	0.0	1.0003659087395957	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003658375609314	0.0	0.0	1.0003658375609314	TRANSCRIPTOMICS: Rao_37310763
ENSG00000142089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003657663822672	0.0	0.0	1.0003657663822672	TRANSCRIPTOMICS: Rao_37310763
ENSG00000124731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003656952036029	0.0	0.0	1.0003656952036029	TRANSCRIPTOMICS: Rao_37310763
ENSG00000109475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003656240249383	0.0	0.0	1.0003656240249383	TRANSCRIPTOMICS: Rao_37310763
ENSG00000205307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003654816676097	0.0	0.0	1.0003654816676097	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003654104889455	0.0	0.0	1.0003654104889455	TRANSCRIPTOMICS: Rao_37310763
ENSG00000110315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000365339310281	0.0	0.0	1.000365339310281	TRANSCRIPTOMICS: Rao_37310763
ENSG00000221869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003652681316166	0.0	0.0	1.0003652681316166	TRANSCRIPTOMICS: Rao_37310763
ENSG00000136688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003651969529523	0.0	0.0	1.0003651969529523	TRANSCRIPTOMICS: Rao_37310763
ENSG00000003137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003651257742878	0.0	0.0	1.0003651257742878	TRANSCRIPTOMICS: Rao_37310763
ENSG00000211455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003650545956235	0.0	0.0	1.0003650545956235	TRANSCRIPTOMICS: Rao_37310763
ENSG00000277200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000364912238295	0.0	0.0	1.000364912238295	TRANSCRIPTOMICS: Rao_37310763
ENSG00000137225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003648410596304	0.0	0.0	1.0003648410596304	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003647698809661	0.0	0.0	1.0003647698809661	TRANSCRIPTOMICS: Rao_37310763
ENSG00000124479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003646987023018	0.0	0.0	1.0003646987023018	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003646275236375	0.0	0.0	1.0003646275236375	TRANSCRIPTOMICS: Rao_37310763
ENSG00000101842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000364556344973	0.0	0.0	1.000364556344973	TRANSCRIPTOMICS: Rao_37310763
ENSG00000106823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003644139876444	0.0	0.0	1.0003644139876444	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00036434280898	0.0	0.0	1.00036434280898	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003642716303156	0.0	0.0	1.0003642716303156	TRANSCRIPTOMICS: Rao_37310763
ENSG00000171049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003642004516513	0.0	0.0	1.0003642004516513	TRANSCRIPTOMICS: Rao_37310763
ENSG00000184557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000364129272987	0.0	0.0	1.000364129272987	TRANSCRIPTOMICS: Rao_37310763
ENSG00000244355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003639869156582	0.0	0.0	1.0003639869156582	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000363915736994	0.0	0.0	1.000363915736994	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000363773379665	0.0	0.0	1.000363773379665	TRANSCRIPTOMICS: Rao_37310763
ENSG00000145283	0.0	0.0	1.0002652012456388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003636310223365	0.0	0.0	1.0003636310223365	TRANSCRIPTOMICS: Rao_37310763
ENSG00000160999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000363559843672	0.0	0.0	1.000363559843672	TRANSCRIPTOMICS: Rao_37310763
ENSG00000108688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003634886650077	0.0	0.0	1.0003634886650077	TRANSCRIPTOMICS: Rao_37310763
ENSG00000101938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003634174863434	0.0	0.0	1.0003634174863434	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000363346307679	0.0	0.0	1.000363346307679	TRANSCRIPTOMICS: Rao_37310763
ENSG00000158458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003632751290146	0.0	0.0	1.0003632751290146	TRANSCRIPTOMICS: Rao_37310763
ENSG00000184937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003632039503503	0.0	0.0	1.0003632039503503	TRANSCRIPTOMICS: Rao_37310763
ENSG00000088280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000363132771686	0.0	0.0	1.000363132771686	TRANSCRIPTOMICS: Rao_37310763
ENSG00000184731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003630615930217	0.0	0.0	1.0003630615930217	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003629904143572	0.0	0.0	1.0003629904143572	TRANSCRIPTOMICS: Rao_37310763
ENSG00000170458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003629192356929	0.0	0.0	1.0003629192356929	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151470	0.0	0.0	0.0	0.0	1.0001313221236863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003628480570286	0.0	0.0	1.0003628480570286	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000362776878364	0.0	0.0	1.000362776878364	TRANSCRIPTOMICS: Rao_37310763
ENSG00000241644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003627056996998	0.0	0.0	1.0003627056996998	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003626345210355	0.0	0.0	1.0003626345210355	TRANSCRIPTOMICS: Rao_37310763
