gene	Bao_31411002	Deng_37674532	Hu_37081490	Lingappen_25003466	Feng_37553691	Gharib_16387799	Li_31106457	Lv_2621618	Wang_37149072	Yie_31373289ip	Yie_31373289it	Jia_34917127	Lee_15885264	Leikauf_21297076	Leikauf_22447970	Leikauf_23590305	Altemeir_16116230	maic_score	contributors
ENSG00000103811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2821482596312668	0.0	1.737621615835372	0.0	0.0	0.0	0.0	3.019769875466639	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000188404	0.0	1.5627321057853876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.451578081254304	0.0	0.0	0.0	0.0	0.0	0.0	3.0143101870396913	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000108344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3267562678210403	0.0	0.0	1.6865943236003529	0.0	0.0	0.0	0.0	3.013350591421393	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289ip
ENSG00000125868	0.0	1.5616999273495467	0.0	0.0	0.0	0.0	1.4487083340380402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.010408261387587	CLP: Deng_37674532, LPS: Li_31106457
ENSG00000211685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2921647023474516	0.0	1.6604632018084284	0.0	0.0	0.0	0.0	2.95262790415588	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000128322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29198614561768	0.0	1.6597870921434783	0.0	0.0	0.0	0.0	2.9517732377611585	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000254709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2918103112926806	0.0	1.6591215449618544	0.0	0.0	0.0	0.0	2.950931856254535	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000145321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2961628538376258	0.0	1.6541581465570103	0.0	0.0	0.0	0.0	2.950321000394636	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000211677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2916371406823293	0.0	1.6584663952493433	0.0	0.0	0.0	0.0	2.9501035359316727	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000211679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2914665763617539	0.0	1.6578214805696954	0.0	0.0	0.0	0.0	2.949288056931449	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000160113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2791492097555544	0.0	1.6694641596116704	0.0	0.0	0.0	0.0	2.9486133693672247	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000211675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.291298562144059	0.0	1.657186641024349	0.0	0.0	0.0	0.0	2.948485203168408	TOXICINHALENT: Lee_15885264, LPS: Yie_31373289it
ENSG00000096060	0.0	0.0	0.0	0.0	0.0	0.0	1.415407591364804	0.0	0.0	0.0	0.0	1.5323816886146466	0.0	0.0	0.0	0.0	0.0	2.9477892799794505	TOXICINHALENT: Jia_34917127, LPS: Li_31106457
ENSG00000074800	0.0	1.5922095155784126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3550154616858487	0.0	0.0	0.0	0.0	0.0	0.0	2.9472249772642614	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000101347	0.0	1.6413919633479541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3013611408562356	0.0	0.0	0.0	0.0	0.0	0.0	2.94275310420419	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000126432	0.0	1.6355438670201032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3054905056858657	0.0	0.0	0.0	0.0	0.0	0.0	2.941034372705969	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000240065	0.0	1.627556843164155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2824965712851584	0.0	0.0	0.0	0.0	0.0	0.0	2.9100534144493135	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000166710	0.0	1.5685408876311862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3280971266696844	0.0	0.0	0.0	0.0	0.0	0.0	2.8966380143008705	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000137496	0.0	1.606597159740102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2853817812344226	0.0	0.0	0.0	0.0	0.0	0.0	2.891978940974525	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000092010	0.0	1.5739695201452804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3063379270606927	0.0	0.0	0.0	0.0	0.0	0.0	2.880307447205973	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000198805	0.0	1.5698124209015758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2985538995747157	0.0	0.0	0.0	0.0	0.0	0.0	2.8683663204762917	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000105835	0.0	1.5656963652280134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.294542947799359	0.0	0.0	0.0	0.0	0.0	0.0	2.8602393130273724	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000087086	0.0	1.5660859341418123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2812823780230378	0.0	0.0	0.0	0.0	0.0	0.0	2.84736831216485	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000170017	0.0	1.5622641892220368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2801568499417117	0.0	0.0	0.0	0.0	0.0	0.0	2.8424210391637486	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000117450	0.0	1.5623237322312318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2795588551747443	0.0	0.0	0.0	0.0	0.0	0.0	2.8418825874059763	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000112245	1.1132433638137014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6934714830301627	0.0	0.0	0.0	0.0	2.806714846843864	CLP: Bao_31411002, TOXICINHALENT: Lee_15885264
ENSG00000132405	1.1132441938137012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5392380114648805	0.0	0.0	0.0	0.0	0.0	2.6524822052785817	CLP: Bao_31411002, TOXICINHALENT: Jia_34917127
ENSG00000196937	1.1132440438137012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3778516644622558	1.283149524644581	0.0	0.0	0.0	0.0	0.0	0.0	2.491095708275957	CLP: Bao_31411002, LPS: Yie_31373289ip
ENSG00000112062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.287321655730093	0.0	0.0	0.0	0.0	1.1686070799330082	0.0	2.455928735663101	TOXICINHALENT: Leikauf_23590305, LPS: Yie_31373289it
ENSG00000130513	0.0	0.0	0.0	2.4493442128186826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4493442128186826	HYPEROXIA: Lingappen_25003466
ENSG00000134352	1.1132434838137013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3280182520437256	1.2830012763301717	0.0	0.0	0.0	0.0	0.0	0.0	2.441261735857427	CLP: Bao_31411002, LPS: Yie_31373289ip
ENSG00000066468	1.1132440038137013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288898075209455	1.2842469117738302	0.0	0.0	0.0	0.0	0.0	0.0	2.4021420790231565	CLP: Bao_31411002, LPS: Yie_31373289ip
ENSG00000143891	1.1132436438137012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2808990049063078	0.0	0.0	0.0	0.0	0.0	0.0	2.394142648720009	CLP: Bao_31411002, LPS: Yie_31373289it
ENSG00000260314	1.1132433038137013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2808359702746115	0.0	0.0	0.0	0.0	0.0	0.0	2.3940792740883126	CLP: Bao_31411002, LPS: Yie_31373289it
ENSG00000005810	1.1132439238137013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2794999187274976	0.0	0.0	0.0	0.0	0.0	0.0	2.392743842541199	CLP: Bao_31411002, LPS: Yie_31373289it
ENSG00000065911	0.0	0.0	0.0	2.300803488836322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.300803488836322	HYPEROXIA: Lingappen_25003466
ENSG00000178234	1.1132433338137013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1686070799330082	0.0	2.2818504137467093	CLP: Bao_31411002, TOXICINHALENT: Leikauf_23590305
ENSG00000114854	0.0	0.0	0.0	2.2608554512976458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2608554512976458	HYPEROXIA: Lingappen_25003466
ENSG00000073910	1.1132444538137014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0972120430056884	0.0	0.0	2.21045649681939	CLP: Bao_31411002, TOXICINHALENT: Leikauf_22447970
ENSG00000151012	0.0	0.0	0.0	2.1925564346569093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1925564346569093	HYPEROXIA: Lingappen_25003466
ENSG00000090376	0.0	0.0	0.0	0.0	2.1558176191518856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1558176191518856	LPS: Feng_37553691
ENSG00000138135	0.0	0.0	0.0	2.1372475595406395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1372475595406395	HYPEROXIA: Lingappen_25003466
ENSG00000028277	0.0	0.0	0.0	0.0	2.1106471601745023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1106471601745023	LPS: Feng_37553691
ENSG00000070669	0.0	0.0	0.0	2.0924581633301633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0924581633301633	HYPEROXIA: Lingappen_25003466
ENSG00000015475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0922496794344196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0922496794344196	LPS: Wang_37149072
ENSG00000130203	0.0	0.0	0.0	0.0	2.069312765839946	0.0	0.0	0.0	0.0	1.3469576806427044	1.295680297812707	0.0	0.0	0.0	0.0	0.0	0.0	2.069312765839946	LPS: Feng_37553691
ENSG00000133639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000172216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000172115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000166856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000134107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000240583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000134001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000152661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000125538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000197943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0684633781599917	2.0684633781599917	Ï»¿LPS: Altemeir_16116230
ENSG00000185591	0.0	0.0	0.0	0.0	0.0	2.0564922705228748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0564922705228748	LPS: Gharib_16387799
ENSG00000183386	0.0	0.0	0.0	2.056187491587856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.056187491587856	HYPEROXIA: Lingappen_25003466
ENSG00000049860	0.0	0.0	0.0	0.0	2.0437256082831565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0437256082831565	LPS: Feng_37553691
ENSG00000103257	0.0	0.0	0.0	2.0407275739726347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0407275739726347	HYPEROXIA: Lingappen_25003466
ENSG00000147872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.034316815503813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.034316815503813	LPS: Wang_37149072
ENSG00000198899	0.0	0.0	0.0	0.0	2.031488661249084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.031488661249084	LPS: Feng_37553691
ENSG00000108551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0157255191424976	0.0	0.0	0.0	0.0	2.0157255191424976	TOXICINHALENT: Lee_15885264
ENSG00000109061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0094992848367768	0.0	0.0	0.0	0.0	2.0094992848367768	TOXICINHALENT: Lee_15885264
ENSG00000136826	0.0	0.0	0.0	0.0	2.0080744720681736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0080744720681736	LPS: Feng_37553691
ENSG00000175592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.997337107384921	0.0	0.0	0.0	0.0	1.997337107384921	TOXICINHALENT: Lee_15885264
ENSG00000089685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9913981487365824	0.0	0.0	0.0	0.0	1.9913981487365824	TOXICINHALENT: Lee_15885264
ENSG00000198888	0.0	0.0	0.0	0.0	1.9860054116109125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9860054116109125	LPS: Feng_37553691
ENSG00000136869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9819235875602481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9819235875602481	LPS: Wang_37149072
ENSG00000042493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.957636765207635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.957636765207635	LPS: Wang_37149072
ENSG00000160789	0.0	0.0	0.0	0.0	1.9552561153571812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9552561153571812	LPS: Feng_37553691
ENSG00000176170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9471076910603249	0.0	0.0	0.0	0.0	1.9471076910603249	TOXICINHALENT: Lee_15885264
ENSG00000007171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9345402862922736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9345402862922736	LPS: Wang_37149072
ENSG00000165030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9318852746523314	0.0	0.0	0.0	0.0	1.9318852746523314	TOXICINHALENT: Lee_15885264
ENSG00000176788	0.0	0.0	0.0	0.0	1.9271181773690067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9271181773690067	LPS: Feng_37553691
ENSG00000153234	0.0	0.0	0.0	0.0	1.9182802778428574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9182802778428574	LPS: Feng_37553691
ENSG00000143632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9173652134515322	0.0	0.0	0.0	0.0	1.9173652134515322	TOXICINHALENT: Lee_15885264
ENSG00000265972	0.0	1.5613647692958885	1.9143948531816164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9143948531816164	CLP: Hu_37081490
ENSG00000168610	0.0	0.0	1.9143948531816164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9143948531816164	CLP: Hu_37081490
ENSG00000120129	0.0	0.0	1.9143948531816164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9143948531816164	CLP: Hu_37081490
ENSG00000108839	0.0	0.0	1.9143948531816164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9143948531816164	CLP: Hu_37081490
ENSG00000150991	0.0	0.0	1.9143948531816164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9143948531816164	CLP: Hu_37081490
ENSG00000110315	0.0	0.0	1.9143948531816164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9143948531816164	CLP: Hu_37081490
ENSG00000105698	0.0	0.0	0.0	0.0	0.0	1.9135445536359075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9135445536359075	LPS: Gharib_16387799
ENSG00000068305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9126756271304244	0.0	0.0	0.0	0.0	1.9126756271304244	TOXICINHALENT: Lee_15885264
ENSG00000117632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9125758097903185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9125758097903185	LPS: Wang_37149072
ENSG00000131747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9080593045221463	0.0	0.0	0.0	0.0	1.9080593045221463	TOXICINHALENT: Lee_15885264
ENSG00000142733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9035151010517406	0.0	0.0	0.0	0.0	1.9035151010517406	TOXICINHALENT: Lee_15885264
ENSG00000102970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8903040262662127	0.0	0.0	0.0	0.0	1.8903040262662127	TOXICINHALENT: Lee_15885264
ENSG00000255974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8860372070599145	0.0	0.0	0.0	0.0	1.8860372070599145	TOXICINHALENT: Lee_15885264
ENSG00000198077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8818370468144658	0.0	0.0	0.0	0.0	1.8818370468144658	TOXICINHALENT: Lee_15885264
ENSG00000112715	0.0	0.0	0.0	0.0	1.8778081391067638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8778081391067638	LPS: Feng_37553691
ENSG00000197838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8777025041387834	0.0	0.0	0.0	0.0	1.8777025041387834	TOXICINHALENT: Lee_15885264
ENSG00000170323	0.0	0.0	0.0	0.0	0.0	1.8658953147138293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8658953147138293	LPS: Gharib_16387799
ENSG00000026103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8656824101381209	0.0	0.0	0.0	0.0	1.8656824101381209	TOXICINHALENT: Lee_15885264
ENSG00000116285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8618002454281086	0.0	0.0	0.0	0.0	1.8618002454281086	TOXICINHALENT: Lee_15885264
ENSG00000122641	0.0	0.0	0.0	0.0	1.8562474044977226	0.0	0.0	0.0	0.0	0.0	1.544016617403687	0.0	0.0	0.0	0.0	0.0	0.0	1.8562474044977226	LPS: Feng_37553691
ENSG00000180871	0.0	0.0	0.0	0.0	1.849475351404799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.849475351404799	LPS: Feng_37553691
ENSG00000161970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8468686815752702	0.0	0.0	0.0	0.0	1.8468686815752702	TOXICINHALENT: Lee_15885264
ENSG00000134324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8349682913466019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8349682913466019	LPS: Wang_37149072
ENSG00000137642	0.0	0.0	0.0	0.0	1.8303207540442679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8303207540442679	LPS: Feng_37553691
ENSG00000124107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8294793462932561	0.0	0.0	0.0	0.0	1.8294793462932561	TOXICINHALENT: Lee_15885264
ENSG00000127951	0.0	0.0	0.0	0.0	1.8243044492179183	0.0	0.0	0.0	0.0	1.2863742069942212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8243044492179183	LPS: Feng_37553691
ENSG00000023909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8228980045837626	0.0	0.0	0.0	0.0	1.8228980045837626	TOXICINHALENT: Lee_15885264
ENSG00000072274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8196842447350534	0.0	0.0	0.0	0.0	1.8196842447350534	TOXICINHALENT: Lee_15885264
ENSG00000100811	0.0	0.0	0.0	0.0	0.0	1.8182460758118726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8182460758118726	LPS: Gharib_16387799
ENSG00000115902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.817884027590547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.817884027590547	LPS: Wang_37149072
ENSG00000167772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8134065627441476	0.0	0.0	0.0	0.0	1.8134065627441476	TOXICINHALENT: Lee_15885264
ENSG00000178695	0.0	0.0	0.0	0.0	1.8127928438829484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8127928438829484	LPS: Feng_37553691
ENSG00000168530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8103410841097214	0.0	0.0	0.0	0.0	1.8103410841097214	TOXICINHALENT: Lee_15885264
ENSG00000169679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8073234962863924	0.0	0.0	0.0	0.0	1.8073234962863924	TOXICINHALENT: Lee_15885264
ENSG00000119535	0.0	0.0	0.0	0.0	1.8072874683611608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8072874683611608	LPS: Feng_37553691
ENSG00000152137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8043530510917258	0.0	0.0	0.0	0.0	1.8043530510917258	TOXICINHALENT: Lee_15885264
ENSG00000110079	0.0	0.0	0.0	0.0	1.801942571605289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.801942571605289	LPS: Feng_37553691
ENSG00000165553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8016370960065209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8016370960065209	LPS: Wang_37149072
ENSG00000214787	0.0	0.0	0.0	0.0	1.7967534757362333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7967534757362333	LPS: Feng_37553691
ENSG00000123975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7957172636916907	0.0	0.0	0.0	0.0	1.7957172636916907	TOXICINHALENT: Lee_15885264
ENSG00000140287	0.0	0.0	0.0	0.0	1.7917156392328277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7917156392328277	LPS: Feng_37553691
ENSG00000274736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.790182586219231	0.0	0.0	0.0	0.0	1.790182586219231	TOXICINHALENT: Lee_15885264
ENSG00000275718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.787479926903499	0.0	0.0	0.0	0.0	1.787479926903499	TOXICINHALENT: Lee_15885264
ENSG00000186074	0.0	0.0	0.0	0.0	1.7868246529570708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7868246529570708	LPS: Feng_37553691
ENSG00000113369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7861864573325033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7861864573325033	LPS: Wang_37149072
ENSG00000041982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7848194901916419	0.0	0.0	0.0	0.0	1.7848194901916419	TOXICINHALENT: Lee_15885264
ENSG00000132254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7822006164537672	0.0	0.0	0.0	0.0	1.7822006164537672	TOXICINHALENT: Lee_15885264
