gene	Deng_37674532	Hu_37081490	Lingappen_25003466	Feng_37553691	Gharib_16387799	Li_31106457	Lv_2621618	Wang_37149072	Yie_31373289ip	Yie_31373289it	Jia_34917127	Lee_15885264	Leikauf_21297076	Leikauf_22447970	Leikauf_23590305	Bao_31411002	maic_score	contributors
ENSG00000170017	1.450719650725616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2273111252628377	0.0	0.0	0.0	0.0	0.0	0.0	2.6780307759884536	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000117450	1.4507302229489694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2271402485316178	0.0	0.0	0.0	0.0	0.0	0.0	2.6778704714805874	CLP: Deng_37674532, LPS: Yie_31373289it
ENSG00000112245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.545583466680486	0.0	0.0	0.0	1.1143037188736362	2.659887185554122	Ï»¿CLP: Bao_31411002, TOXICINHALENT: Lee_15885264
ENSG00000132405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4789424560161535	0.0	0.0	0.0	0.0	1.114304548873636	2.5932470048897898	Ï»¿CLP: Bao_31411002, TOXICINHALENT: Jia_34917127
ENSG00000138600	1.4508206925708529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.114304248873636	2.565124941444489	Ï»¿CLP: Bao_31411002, CLP: Deng_37674532
ENSG00000196937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3545650101006756	1.2281271181486362	0.0	0.0	0.0	0.0	0.0	1.114304398873636	2.468869408974312	Ï»¿CLP: Bao_31411002, LPS: Yie_31373289ip
ENSG00000134352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.304130612474573	1.2280881993322934	0.0	0.0	0.0	0.0	0.0	1.1143038388736362	2.418434451348209	Ï»¿CLP: Bao_31411002, LPS: Yie_31373289ip
ENSG00000112062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2291858323877984	0.0	0.0	0.0	0.0	1.163836043970741	0.0	2.3930218763585396	TOXICINHALENT: Leikauf_23590305, LPS: Yie_31373289it
ENSG00000066468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2656064014871162	1.2284112265388618	0.0	0.0	0.0	0.0	0.0	1.114304358873636	2.3799107603607523	Ï»¿CLP: Bao_31411002, LPS: Yie_31373289ip
ENSG00000143891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2275196561952801	0.0	0.0	0.0	0.0	0.0	1.114303998873636	2.341823655068916	Ï»¿CLP: Bao_31411002, LPS: Yie_31373289it
ENSG00000260314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2275021025758994	0.0	0.0	0.0	0.0	0.0	1.1143036588736361	2.3418057614495353	Ï»¿CLP: Bao_31411002, LPS: Yie_31373289it
ENSG00000005810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2271232766842748	0.0	0.0	0.0	0.0	0.0	1.1143042788736361	2.341427555557911	Ï»¿CLP: Bao_31411002, LPS: Yie_31373289it
ENSG00000178234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163836043970741	1.1143036888736362	2.278139732844377	Ï»¿CLP: Bao_31411002, TOXICINHALENT: Leikauf_23590305
ENSG00000073910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0965095511195546	0.0	1.1143048088736363	2.210814359993191	Ï»¿CLP: Bao_31411002, TOXICINHALENT: Leikauf_22447970
ENSG00000130513	0.0	0.0	2.1144411045385865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1144411045385865	HYPEROXIA: Lingappen_25003466
ENSG00000065911	0.0	0.0	1.9908463373947132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9908463373947132	HYPEROXIA: Lingappen_25003466
ENSG00000136244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9652657061198777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9652657061198777	LPS: Wang_37149072
ENSG00000114854	0.0	0.0	1.9583729760299424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9583729760299424	HYPEROXIA: Lingappen_25003466
ENSG00000090376	0.0	0.0	0.0	1.9373696699651577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9373696699651577	LPS: Feng_37553691
ENSG00000187608	0.0	0.0	0.0	1.9248333044254249	0.0	0.0	0.0	0.0	0.0	1.3012624622217557	0.0	0.0	0.0	0.0	0.0	0.0	1.9248333044254249	LPS: Feng_37553691
ENSG00000151012	0.0	0.0	1.9037644822705382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9037644822705382	HYPEROXIA: Lingappen_25003466
ENSG00000028277	0.0	0.0	0.0	1.900915314826499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.900915314826499	LPS: Feng_37553691
ENSG00000015475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8681856445846892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8681856445846892	LPS: Wang_37149072
ENSG00000130203	0.0	0.0	0.0	1.867749731179943	0.0	0.0	0.0	0.0	1.3227928978285792	1.231403654180553	0.0	0.0	0.0	0.0	0.0	0.0	1.867749731179943	LPS: Feng_37553691
ENSG00000138135	0.0	0.0	1.8605251874444326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8605251874444326	HYPEROXIA: Lingappen_25003466
ENSG00000185591	0.0	0.0	0.0	0.0	1.8536480202852939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8536480202852939	LPS: Gharib_16387799
ENSG00000049860	0.0	0.0	0.0	1.8473187895678727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8473187895678727	LPS: Feng_37553691
ENSG00000073756	0.0	0.0	1.8424087308037742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8424087308037742	HYPEROXIA: Lingappen_25003466
ENSG00000108551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8409113138042925	0.0	0.0	0.0	0.0	1.8409113138042925	TOXICINHALENT: Lee_15885264
ENSG00000198899	0.0	0.0	0.0	1.8375762184862219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8375762184862219	LPS: Feng_37553691
ENSG00000109061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8337535287021942	0.0	0.0	0.0	0.0	1.8337535287021942	TOXICINHALENT: Lee_15885264
ENSG00000070669	0.0	0.0	1.8262880837323923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8262880837323923	HYPEROXIA: Lingappen_25003466
ENSG00000147872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8260017804351578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8260017804351578	LPS: Wang_37149072
ENSG00000175592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8199038530648541	0.0	0.0	0.0	0.0	1.8199038530648541	TOXICINHALENT: Lee_15885264
ENSG00000136826	0.0	0.0	0.0	1.8189884774353904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8189884774353904	LPS: Feng_37553691
ENSG00000089685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8132051991504483	0.0	0.0	0.0	0.0	1.8132051991504483	TOXICINHALENT: Lee_15885264
ENSG00000198888	0.0	0.0	0.0	1.8015362002029323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8015362002029323	LPS: Feng_37553691
ENSG00000183386	0.0	0.0	1.7991789619766534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7991789619766534	HYPEROXIA: Lingappen_25003466
ENSG00000103257	0.0	0.0	1.7878207458686843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7878207458686843	HYPEROXIA: Lingappen_25003466
ENSG00000136869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7875583210029857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7875583210029857	LPS: Wang_37149072
ENSG00000160789	0.0	0.0	0.0	1.7773362158087025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7773362158087025	LPS: Feng_37553691
ENSG00000042493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.769634419313276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.769634419313276	LPS: Wang_37149072
ENSG00000176170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.764626328759054	0.0	0.0	0.0	0.0	1.764626328759054	TOXICINHALENT: Lee_15885264
ENSG00000176788	0.0	0.0	0.0	1.7553194598741737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7553194598741737	LPS: Feng_37553691
ENSG00000007171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7525236078598883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7525236078598883	LPS: Wang_37149072
ENSG00000165030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7485121149003282	0.0	0.0	0.0	0.0	1.7485121149003282	TOXICINHALENT: Lee_15885264
ENSG00000153234	0.0	0.0	0.0	1.748431132275026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.748431132275026	LPS: Feng_37553691
ENSG00000265972	1.4505773302080025	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000131979	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000168610	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000120129	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000108839	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000146648	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000150991	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000110315	0.0	1.740520905390353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.740520905390353	CLP: Hu_37081490
ENSG00000117632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7361890020340636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7361890020340636	LPS: Wang_37149072
ENSG00000143632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7334315356931833	0.0	0.0	0.0	0.0	1.7334315356931833	TOXICINHALENT: Lee_15885264
ENSG00000068305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7286227877553884	0.0	0.0	0.0	0.0	1.7286227877553884	TOXICINHALENT: Lee_15885264
ENSG00000131747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.723919137941589	0.0	0.0	0.0	0.0	1.723919137941589	TOXICINHALENT: Lee_15885264
ENSG00000105698	0.0	0.0	0.0	0.0	1.7211288657334296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7211288657334296	LPS: Gharib_16387799
ENSG00000142733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7193182892633008	0.0	0.0	0.0	0.0	1.7193182892633008	TOXICINHALENT: Lee_15885264
ENSG00000112715	0.0	0.0	0.0	1.7170655521138103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7170655521138103	LPS: Feng_37553691
ENSG00000197249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7104724835349723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7104724835349723	LPS: Yie_31373289ip
ENSG00000102970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7061103266302946	0.0	0.0	0.0	0.0	1.7061103266302946	TOXICINHALENT: Lee_15885264
ENSG00000255974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.701898700338357	0.0	0.0	0.0	0.0	1.701898700338357	TOXICINHALENT: Lee_15885264
ENSG00000122641	0.0	0.0	0.0	1.700486179639995	0.0	0.0	0.0	0.0	0.0	1.38238337002499	0.0	0.0	0.0	0.0	0.0	0.0	1.700486179639995	LPS: Feng_37553691
ENSG00000198077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6977791216849054	0.0	0.0	0.0	0.0	1.6977791216849054	TOXICINHALENT: Lee_15885264
ENSG00000180871	0.0	0.0	0.0	1.695299032511419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.695299032511419	LPS: Feng_37553691
ENSG00000197838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6937495789083823	0.0	0.0	0.0	0.0	1.6937495789083823	TOXICINHALENT: Lee_15885264
ENSG00000163220	0.0	0.0	0.0	1.6902728144906265	0.0	0.0	0.0	0.0	0.0	1.3912342731522538	0.0	0.0	0.0	0.0	0.0	0.0	1.6902728144906265	LPS: Feng_37553691
ENSG00000121281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6900427639362594	0.0	0.0	0.0	0.0	0.0	1.6900427639362594	TOXICINHALENT: Jia_34917127
ENSG00000081181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6898081042155997	0.0	0.0	0.0	0.0	1.6898081042155997	TOXICINHALENT: Lee_15885264
ENSG00000026103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6821817020056065	0.0	0.0	0.0	0.0	1.6821817020056065	TOXICINHALENT: Lee_15885264
ENSG00000137642	0.0	0.0	0.0	1.6806833495950841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6806833495950841	LPS: Feng_37553691
ENSG00000116285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6784930501998008	0.0	0.0	0.0	0.0	1.6784930501998008	TOXICINHALENT: Lee_15885264
ENSG00000134324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6779319353248976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6779319353248976	LPS: Wang_37149072
ENSG00000168958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6775462850569123	0.0	0.0	0.0	0.0	0.0	1.6775462850569123	TOXICINHALENT: Jia_34917127
ENSG00000170323	0.0	0.0	0.0	0.0	1.6769558142161416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6769558142161416	LPS: Gharib_16387799
ENSG00000127951	0.0	0.0	0.0	1.676110577073263	0.0	0.0	0.0	0.0	1.263121007628612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.676110577073263	LPS: Feng_37553691
ENSG00000178695	0.0	0.0	0.0	1.6673862356679399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6673862356679399	LPS: Feng_37553691
ENSG00000135317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.665483923326241	0.0	0.0	0.0	0.0	0.0	1.665483923326241	TOXICINHALENT: Jia_34917127
ENSG00000115902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6649810656343131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6649810656343131	LPS: Wang_37149072
ENSG00000161970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.664527192031464	0.0	0.0	0.0	0.0	1.664527192031464	TOXICINHALENT: Lee_15885264
ENSG00000119535	0.0	0.0	0.0	1.6632260005052582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6632260005052582	LPS: Feng_37553691
ENSG00000110079	0.0	0.0	0.0	1.6591948348672514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6591948348672514	LPS: Feng_37553691
ENSG00000214787	0.0	0.0	0.0	1.6552887344172436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6552887344172436	LPS: Feng_37553691
ENSG00000011422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6548337624635283	0.0	0.0	0.0	0.0	1.6548337624635283	TOXICINHALENT: Lee_15885264
ENSG00000165553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.652617692105203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.652617692105203	LPS: Wang_37149072
ENSG00000140287	0.0	0.0	0.0	1.6515038190516973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6515038190516973	LPS: Feng_37553691
ENSG00000124107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6487194241372662	0.0	0.0	0.0	0.0	1.6487194241372662	TOXICINHALENT: Lee_15885264
ENSG00000186074	0.0	0.0	0.0	1.6478363290459255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6478363290459255	LPS: Feng_37553691
ENSG00000198034	0.0	0.0	0.0	1.644282621319379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.644282621319379	LPS: Feng_37553691
ENSG00000023909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6428694300669944	0.0	0.0	0.0	0.0	1.6428694300669944	TOXICINHALENT: Lee_15885264
ENSG00000188687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6426017517039015	0.0	0.0	0.0	0.0	0.0	1.6426017517039015	TOXICINHALENT: Jia_34917127
ENSG00000100316	0.0	0.0	0.0	1.640839165816803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.640839165816803	LPS: Feng_37553691
ENSG00000113369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6408151638627995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6408151638627995	LPS: Wang_37149072
ENSG00000072274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6400399711455635	0.0	0.0	0.0	0.0	1.6400399711455635	TOXICINHALENT: Lee_15885264
ENSG00000179344	0.0	0.0	0.0	1.6375025420016673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6375025420016673	LPS: Feng_37553691
ENSG00000006652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6372723516875078	0.0	0.0	0.0	0.0	1.6372723516875078	TOXICINHALENT: Lee_15885264
ENSG00000170099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6369790610562571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6369790610562571	LPS: Yie_31373289ip
ENSG00000167772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6345652201507646	0.0	0.0	0.0	0.0	1.6345652201507646	TOXICINHALENT: Lee_15885264
ENSG00000232629	0.0	0.0	0.0	1.6342694354583867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6342694354583867	LPS: Feng_37553691
ENSG00000100811	0.0	0.0	0.0	0.0	1.6327827626988536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6327827626988536	LPS: Gharib_16387799
ENSG00000168530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6319172545321106	0.0	0.0	0.0	0.0	1.6319172545321106	TOXICINHALENT: Lee_15885264
ENSG00000070718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.631753333552329	0.0	0.0	0.0	0.0	0.0	1.631753333552329	TOXICINHALENT: Jia_34917127
ENSG00000153714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6295480390089592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6295480390089592	LPS: Wang_37149072
ENSG00000169679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6293271617215703	0.0	0.0	0.0	0.0	1.6293271617215703	TOXICINHALENT: Lee_15885264
ENSG00000167656	0.0	0.0	0.0	1.628101027477726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.628101027477726	LPS: Feng_37553691
ENSG00000152137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6267936768709361	0.0	0.0	0.0	0.0	1.6267936768709361	TOXICINHALENT: Lee_15885264
ENSG00000211751	0.0	0.0	0.0	1.625159598690166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.625159598690166	LPS: Feng_37553691
ENSG00000211772	0.0	0.0	0.0	1.622309426387516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.622309426387516	LPS: Feng_37553691
ENSG00000081803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.621281780262335	0.0	0.0	0.0	0.0	0.0	1.621281780262335	TOXICINHALENT: Jia_34917127
ENSG00000123975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6195206326458333	0.0	0.0	0.0	0.0	1.6195206326458333	TOXICINHALENT: Lee_15885264
ENSG00000105974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6187920297787661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6187920297787661	LPS: Wang_37149072
ENSG00000274736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6149330039485907	0.0	0.0	0.0	0.0	1.6149330039485907	TOXICINHALENT: Lee_15885264
ENSG00000064989	0.0	0.0	0.0	1.6142785728449371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6142785728449371	LPS: Feng_37553691
ENSG00000275718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6127141115527996	0.0	0.0	0.0	0.0	1.6127141115527996	TOXICINHALENT: Lee_15885264
ENSG00000131477	0.0	0.0	0.0	1.611765979306926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.611765979306926	LPS: Feng_37553691
ENSG00000041982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6105437142882015	0.0	0.0	0.0	0.0	1.6105437142882015	TOXICINHALENT: Lee_15885264
ENSG00000211899	0.0	0.0	0.0	1.6093313377908072	0.0	0.0	0.0	0.0	1.3215454038973222	1.253270054408415	0.0	0.0	0.0	0.0	0.0	0.0	1.6093313377908072	LPS: Feng_37553691
ENSG00000111537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6085239501850244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6085239501850244	LPS: Wang_37149072
ENSG00000132254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6084207522618723	0.0	0.0	0.0	0.0	1.6084207522618723	TOXICINHALENT: Lee_15885264
ENSG00000081189	0.0	0.0	0.0	1.6069722298624765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6069722298624765	LPS: Feng_37553691
ENSG00000170312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6063441887455443	0.0	0.0	0.0	0.0	1.6063441887455443	TOXICINHALENT: Lee_15885264
ENSG00000164330	0.0	0.0	0.0	1.6046863121188988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6046863121188988	LPS: Feng_37553691
ENSG00000144476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6043130096693266	0.0	0.0	0.0	0.0	1.6043130096693266	TOXICINHALENT: Lee_15885264
ENSG00000184113	0.0	0.0	0.0	1.6024713138602953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6024713138602953	LPS: Feng_37553691
ENSG00000148773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6023262231264903	0.0	0.0	0.0	0.0	1.6023262231264903	TOXICINHALENT: Lee_15885264
ENSG00000221869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6003828588890807	0.0	0.0	0.0	0.0	1.6003828588890807	TOXICINHALENT: Lee_15885264
ENSG00000167107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.598721666037778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.598721666037778	LPS: Wang_37149072
ENSG00000143387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5984819679341107	0.0	0.0	0.0	0.0	1.5984819679341107	TOXICINHALENT: Lee_15885264
ENSG00000138755	0.0	0.0	0.0	1.5982453430515977	0.0	0.0	1.4194057955712083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5982453430515977	LPS: Feng_37553691
ENSG00000130595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.596622621980114	0.0	0.0	0.0	0.0	1.596622621980114	TOXICINHALENT: Lee_15885264
