#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Process	GO:0007166	Cell surface receptor signaling pathway	25	2040	0.79	1.17	3.53e-13	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000264260,9606.ENSP00000272928,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000351671,9606.ENSP00000356713,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000427279,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,CCL2,CXCL6,IL36G,IL1A,IL1B,IL1RL2,IL18RAP,ACKR3,HPGD,CXCL10,CXCR2,CSF1,IL1R2,CCL20,IFNGR1,CCL7,IL1R1,IL18R1,CXCL2,CCL5,CCL3L1
GO Process	GO:0032496	Response to lipopolysaccharide	14	314	1.35	2.59	3.53e-13	9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000427279,9606.ENSP00000474412	LBP,CCL2,CXCL6,IL36G,IL1A,IL1B,VCAM1,HPGD,CXCL10,SELE,PTGS2,S100A9,CXCL2,CCL5
GO Process	GO:0016477	Cell migration	19	903	1.03	1.71	4.43e-13	9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000294728,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000367832,9606.ENSP00000427279,9606.ENSP00000474412,9606.ENSP00000480558	LBP,CCL22,CCL17,CCL2,CXCL6,IL1B,ACKR3,VCAM1,CXCL10,CXCR2,CSF1,SELE,CXCL14,CCL20,S100A9,CCL7,CXCL2,CCL5,CCL3L1
GO Process	GO:0007165	Signal transduction	33	4714	0.55	0.74	8.09e-13	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000255409,9606.ENSP00000259205,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000264260,9606.ENSP00000272928,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356713,9606.ENSP00000360797,9606.ENSP00000366234,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000427279,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CXCL6,CHI3L1,IL36G,IL1RN,IL1A,IL1B,IL1RL2,IL18RAP,ACKR3,VCAM1,HPGD,CXCL10,CXCR2,CSF1,IL1R2,SELE,CXCL14,CCL20,IFNGR1,CARD9,IL31,CCL7,IL1R1,IL18R1,CXCL2,CCL5,CCL3L1
GO Process	GO:0032101	Regulation of response to external stimulus	19	964	1.0	1.61	1.36e-12	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000293761,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000474412,9606.ENSP00000479870	MIF,LBP,CCL2,CXCL6,IL1B,IL1RL2,ALOX15,CXCL10,CXCR2,CSF1,SELE,CXCL14,PTGS2,S100A9,CARD9,CCL7,IL1R1,CCL5,ALOX5AP
GO Process	GO:0071347	Cellular response to interleukin-1	10	98	1.71	3.29	2.92e-12	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,IL1B,IL1RL2,CCL20,CCL7,IL1R1,CCL5,CCL3L1
GO Process	GO:0048584	Positive regulation of response to stimulus	24	2131	0.76	1.06	1.14e-11	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000479870,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CXCL10,CXCR2,CSF1,CXCL14,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,ALOX5AP,CCL3L1
GO Process	GO:0009617	Response to bacterium	16	663	1.09	1.75	1.83e-11	9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000427279,9606.ENSP00000474412	LBP,CCL2,CXCL6,IL36G,IL1A,IL1B,VCAM1,HPGD,CXCL10,SELE,CCL20,PTGS2,S100A9,CARD9,CXCL2,CCL5
GO Process	GO:0034612	Response to tumor necrosis factor	11	199	1.45	2.51	6.04e-11	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000294728,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CHI3L1,VCAM1,SELE,CCL20,PTGS2,CCL7,CCL5,CCL3L1
GO Process	GO:0048247	Lymphocyte chemotaxis	8	51	1.9	3.26	6.72e-11	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000305651,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CXCL10,CCL20,CCL7,CCL5,CCL3L1
GO Process	GO:0002684	Positive regulation of immune system process	17	874	0.99	1.51	6.84e-11	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000294728,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412	MIF,LBP,CCL2,IL1A,IL1B,IL1RL2,VCAM1,CXCL10,CXCR2,CSF1,CXCL14,CCL20,CARD9,CCL7,IL1R1,IL18R1,CCL5
GO Process	GO:0043410	Positive regulation of MAPK cascade	14	481	1.17	1.89	8.01e-11	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000351671,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CCL20,CARD9,CCL7,CCL5,CCL3L1
GO Process	GO:0002682	Regulation of immune system process	20	1438	0.85	1.21	1.04e-10	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412	MIF,LBP,CCL2,CXCL6,IL1A,IL1B,IL1RL2,ALOX15,VCAM1,CXCL10,CXCR2,CSF1,SELE,CXCL14,CCL20,CARD9,CCL7,IL1R1,IL18R1,CCL5
GO Process	GO:0045087	Innate immune response	16	754	1.03	1.58	1.13e-10	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000259205,9606.ENSP00000264257,9606.ENSP00000305651,9606.ENSP00000327513,9606.ENSP00000351671,9606.ENSP00000356713,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,CCL2,IL36G,IL1RL2,CXCL10,CSF1,CCL20,IFNGR1,S100A9,CARD9,CCL7,CCL5,CCL3L1
GO Process	GO:0048583	Regulation of response to stimulus	29	3931	0.57	0.75	1.13e-10	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000255409,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000479870,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,CCL2,CXCL6,CHI3L1,IL1RN,IL1A,IL1B,IL1RL2,ACKR3,ALOX15,CXCL10,CXCR2,CSF1,IL1R2,SELE,CXCL14,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,ALOX5AP,CCL3L1
GO Process	GO:0002687	Positive regulation of leukocyte migration	10	151	1.52	2.6	1.38e-10	9606.ENSP00000217407,9606.ENSP00000263339,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000474412	LBP,IL1A,CXCL10,CXCR2,CSF1,CXCL14,CCL20,CCL7,IL1R1,CCL5
GO Process	GO:0010647	Positive regulation of cell communication	21	1693	0.8	1.11	1.64e-10	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CSF1,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:0023056	Positive regulation of signaling	21	1698	0.8	1.1	1.71e-10	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CSF1,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:1902533	Positive regulation of intracellular signal transduction	17	997	0.94	1.35	4.76e-10	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CSF1,CCL20,S100A9,CARD9,CCL7,IL18R1,CCL5,CCL3L1
GO Process	GO:0071674	Mononuclear cell migration	9	116	1.59	2.6	5.59e-10	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CXCL10,CXCR2,CCL20,CCL7,CCL5,CCL3L1
GO Process	GO:0032103	Positive regulation of response to external stimulus	13	453	1.16	1.79	6.93e-10	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000479870	MIF,LBP,IL1B,CXCL10,CXCR2,CSF1,CXCL14,PTGS2,S100A9,CARD9,CCL7,CCL5,ALOX5AP
GO Process	GO:0002688	Regulation of leukocyte chemotaxis	9	128	1.55	2.47	1.25e-09	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000367832,9606.ENSP00000474412	MIF,LBP,CCL2,CXCL10,CXCR2,CSF1,CXCL14,CCL7,CCL5
GO Process	GO:0002548	Monocyte chemotaxis	7	43	1.92	2.9	1.50e-09	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CCL20,CCL7,CCL5,CCL3L1
GO Process	GO:0030334	Regulation of cell migration	16	927	0.94	1.32	2.04e-09	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000474412	MIF,LBP,CCL2,IL1A,IL1B,ACKR3,CXCL10,CXCR2,CSF1,SELE,CXCL14,CCL20,PTGS2,CCL7,IL1R1,CCL5
GO Process	GO:0009967	Positive regulation of signal transduction	19	1525	0.8	1.06	2.94e-09	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CSF1,CCL20,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:0030335	Positive regulation of cell migration	13	529	1.09	1.58	4.20e-09	9606.ENSP00000217407,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000474412	LBP,IL1A,IL1B,ACKR3,CXCL10,CXCR2,CSF1,CXCL14,CCL20,PTGS2,CCL7,IL1R1,CCL5
GO Process	GO:0033993	Response to lipid	15	827	0.96	1.33	5.24e-09	9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000427279,9606.ENSP00000474412	LBP,CCL2,CXCL6,IL36G,IL1RN,IL1A,IL1B,VCAM1,HPGD,CXCL10,SELE,PTGS2,S100A9,CXCL2,CCL5
GO Process	GO:0071346	Cellular response to interferon-gamma	8	105	1.59	2.33	9.83e-09	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000351671,9606.ENSP00000356713,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CCL20,IFNGR1,CCL7,CCL5,CCL3L1
GO Process	GO:0071356	Cellular response to tumor necrosis factor	9	175	1.41	2.05	1.48e-08	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000294728,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CHI3L1,VCAM1,CCL20,CCL7,CCL5,CCL3L1
GO Process	GO:0061844	Antimicrobial humoral immune response mediated by antimicrobial peptide	8	113	1.55	2.24	1.67e-08	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000226317,9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000427279	CCL22,CCL17,CXCL6,CXCL10,CXCL14,CCL20,S100A9,CXCL2
GO Process	GO:0048518	Positive regulation of biological process	32	6207	0.42	0.53	2.23e-08	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000323587,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000479870,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CHI3L1,IL36G,IL1A,IL1B,IL1RL2,ACKR3,ALOX15,VCAM1,HPGD,CXCL10,CXCR2,ITLN1,CSF1,SELE,CXCL14,CCL20,PTGS2,IFNGR1,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,ALOX5AP,CCL3L1
GO Process	GO:0071222	Cellular response to lipopolysaccharide	9	195	1.37	1.92	3.58e-08	9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000305651,9606.ENSP00000427279,9606.ENSP00000474412	LBP,CCL2,CXCL6,IL36G,IL1A,IL1B,CXCL10,CXCL2,CCL5
GO Process	GO:0048522	Positive regulation of cellular process	30	5584	0.43	0.54	8.85e-08	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000323587,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CHI3L1,IL1A,IL1B,IL1RL2,ACKR3,ALOX15,VCAM1,HPGD,CXCL10,CXCR2,ITLN1,CSF1,SELE,CXCL14,CCL20,PTGS2,IFNGR1,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:1902531	Regulation of intracellular signal transduction	18	1726	0.72	0.87	1.82e-07	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1A,IL1B,ACKR3,ALOX15,CSF1,CCL20,PTGS2,S100A9,CARD9,CCL7,IL18R1,CCL5,CCL3L1
GO Process	GO:0001817	Regulation of cytokine production	13	739	0.95	1.2	1.86e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000330959,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,LBP,CXCL6,CHI3L1,IL1A,IL1B,IL1RL2,IL1R2,PTGS2,IFNGR1,CARD9,IL1R1,IL18R1
GO Process	GO:0050789	Regulation of biological process	39	11655	0.23	0.36	2.34e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000255409,9606.ENSP00000259205,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000264260,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000323587,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000354612,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000366234,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000427279,9606.ENSP00000474412,9606.ENSP00000479870,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CXCL6,CHI3L1,IL36G,IL1RN,IL1A,IL1B,IL1RL2,IL18RAP,ACKR3,ALOX15,VCAM1,HPGD,CXCL10,CXCR2,ITLN1,CSF1,IL1R2,SELE,CXCL14,CCL20,PTGS1,PTGS2,IFNGR1,S100A9,CARD9,IL31,CCL7,IL1R1,IL18R1,CXCL2,CCL5,ALOX5AP,CCL3L1
GO Process	GO:0002690	Positive regulation of leukocyte chemotaxis	7	99	1.55	1.97	2.45e-07	9606.ENSP00000217407,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000367832,9606.ENSP00000474412	LBP,CXCL10,CXCR2,CSF1,CXCL14,CCL7,CCL5
GO Process	GO:1901700	Response to oxygen-containing compound	17	1547	0.74	0.89	2.87e-07	9606.ENSP00000217407,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000427279,9606.ENSP00000474412	LBP,RETN,CCL2,CXCL6,IL36G,IL1A,IL1B,VCAM1,HPGD,CXCL10,SELE,PTGS2,S100A9,CARD9,CCL7,CXCL2,CCL5
GO Process	GO:0001819	Positive regulation of cytokine production	11	482	1.06	1.34	3.21e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,LBP,CHI3L1,IL1A,IL1B,IL1RL2,PTGS2,IFNGR1,CARD9,IL1R1,IL18R1
GO Process	GO:0050727	Regulation of inflammatory response	10	371	1.13	1.42	4.16e-07	9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000293761,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000386380,9606.ENSP00000474412,9606.ENSP00000479870	LBP,IL1B,IL1RL2,ALOX15,SELE,PTGS2,S100A9,IL1R1,CCL5,ALOX5AP
GO Process	GO:0031347	Regulation of defense response	12	638	0.98	1.21	4.25e-07	9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000293761,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000474412,9606.ENSP00000479870	LBP,CXCL6,IL1B,IL1RL2,ALOX15,SELE,PTGS2,S100A9,CARD9,IL1R1,CCL5,ALOX5AP
GO Process	GO:0006959	Humoral immune response	9	268	1.23	1.55	4.49e-07	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000427279	CCL22,CCL17,CCL2,CXCL6,CXCL10,CXCL14,CCL20,S100A9,CXCL2
