#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
COMPARTMENTS	GOCC:0070062	Extracellular exosome	7	428	1.33	1.63	3.09e-06	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000254722,9606.ENSP00000302621,9606.ENSP00000336829,9606.ENSP00000385834,9606.ENSP00000416066	APOA1,TTR,SERPINF1,LRG1,FGG,TF,SERPINA1
COMPARTMENTS	GOCC:0005788	Endoplasmic reticulum lumen	5	172	1.58	1.74	2.72e-05	9606.ENSP00000236850,9606.ENSP00000336829,9606.ENSP00000350425,9606.ENSP00000379138,9606.ENSP00000416066	APOA1,FGG,APOA4,AFP,SERPINA1
COMPARTMENTS	GOCC:0031982	Vesicle	10	2125	0.79	0.74	6.42e-05	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000254722,9606.ENSP00000302621,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000356671,9606.ENSP00000385834,9606.ENSP00000415769,9606.ENSP00000416066	APOA1,TTR,SERPINF1,LRG1,SERPINF2,FGG,SERPINC1,TF,ITIH3,SERPINA1
COMPARTMENTS	GOCC:0005577	Fibrinogen complex	3	20	2.29	1.92	9.59e-05	9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000356671	SERPINF2,FGG,SERPINC1
COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen	10	2902	0.66	0.54	0.0010	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000302621,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000350425,9606.ENSP00000379138,9606.ENSP00000385834,9606.ENSP00000415769,9606.ENSP00000416066	APOA1,TTR,LRG1,SERPINF2,FGG,APOA4,AFP,TF,ITIH3,SERPINA1
COMPARTMENTS	GOCC:0012505	Endomembrane system	10	3156	0.62	0.49	0.0017	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000302621,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000350425,9606.ENSP00000379138,9606.ENSP00000385834,9606.ENSP00000415769,9606.ENSP00000416066	APOA1,TTR,LRG1,SERPINF2,FGG,APOA4,AFP,TF,ITIH3,SERPINA1
COMPARTMENTS	GOCC:0031093	Platelet alpha granule lumen	3	66	1.78	1.22	0.0019	9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000416066	SERPINF2,FGG,SERPINA1
COMPARTMENTS	GOCC:0042627	Chylomicron	2	14	2.27	1.08	0.0062	9606.ENSP00000236850,9606.ENSP00000350425	APOA1,APOA4
COMPARTMENTS	GOCC:0034361	Very-low-density lipoprotein particle	2	20	2.12	0.94	0.0114	9606.ENSP00000236850,9606.ENSP00000350425	APOA1,APOA4
COMPARTMENTS	GOCC:0034364	High-density lipoprotein particle	2	30	1.94	0.79	0.0225	9606.ENSP00000236850,9606.ENSP00000350425	APOA1,APOA4
UniProt Keywords	KW-0964	Secreted	14	1839	1.0	1.36	3.70e-11	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000254722,9606.ENSP00000302621,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000342850,9606.ENSP00000350425,9606.ENSP00000351190,9606.ENSP00000356671,9606.ENSP00000379138,9606.ENSP00000385834,9606.ENSP00000415769,9606.ENSP00000416066	APOA1,TTR,SERPINF1,LRG1,SERPINF2,FGG,SERPINA6,APOA4,ITIH2,SERPINC1,AFP,TF,ITIH3,SERPINA1
UniProt Keywords	KW-0732	Signal	14	3277	0.75	0.8	5.43e-08	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000254722,9606.ENSP00000302621,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000342850,9606.ENSP00000350425,9606.ENSP00000351190,9606.ENSP00000356671,9606.ENSP00000379138,9606.ENSP00000385834,9606.ENSP00000415769,9606.ENSP00000416066	APOA1,TTR,SERPINF1,LRG1,SERPINF2,FGG,SERPINA6,APOA4,ITIH2,SERPINC1,AFP,TF,ITIH3,SERPINA1
UniProt Keywords	KW-0722	Serine protease inhibitor	5	80	1.91	2.55	8.60e-07	9606.ENSP00000321853,9606.ENSP00000351190,9606.ENSP00000356671,9606.ENSP00000415769,9606.ENSP00000416066	SERPINF2,ITIH2,SERPINC1,ITIH3,SERPINA1
UniProt Keywords	KW-0325	Glycoprotein	13	4386	0.59	0.54	2.98e-05	9606.ENSP00000236850,9606.ENSP00000237014,9606.ENSP00000254722,9606.ENSP00000302621,9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000342850,9606.ENSP00000351190,9606.ENSP00000356671,9606.ENSP00000379138,9606.ENSP00000385834,9606.ENSP00000415769,9606.ENSP00000416066	APOA1,TTR,SERPINF1,LRG1,SERPINF2,FGG,SERPINA6,ITIH2,SERPINC1,AFP,TF,ITIH3,SERPINA1
UniProt Keywords	KW-0094	Blood coagulation	3	46	1.93	1.44	0.00072	9606.ENSP00000336829,9606.ENSP00000356671,9606.ENSP00000416066	FGG,SERPINC1,SERPINA1
UniProt Keywords	KW-0765	Sulfation	3	57	1.84	1.36	0.00100	9606.ENSP00000321853,9606.ENSP00000336829,9606.ENSP00000379138	SERPINF2,FGG,AFP
UniProt Keywords	KW-0301	Gamma-carboxyglutamic acid	2	16	2.22	1.08	0.0061	9606.ENSP00000237014,9606.ENSP00000351190	TTR,ITIH2
UniProt Keywords	KW-0345	HDL	2	16	2.22	1.08	0.0061	9606.ENSP00000236850,9606.ENSP00000350425	APOA1,APOA4
UniProt Keywords	KW-0011	Acute phase	2	19	2.14	1.05	0.0069	9606.ENSP00000321853,9606.ENSP00000416066	SERPINF2,SERPINA1
UniProt Keywords	KW-0034	Amyloid	2	24	2.04	0.97	0.0097	9606.ENSP00000236850,9606.ENSP00000237014	APOA1,TTR
UniProt Keywords	KW-1008	Amyloidosis	2	31	1.93	0.88	0.0145	9606.ENSP00000236850,9606.ENSP00000237014	APOA1,TTR
UniProt Keywords	KW-0654	Proteoglycan	2	55	1.68	0.65	0.0404	9606.ENSP00000351190,9606.ENSP00000415769	ITIH2,ITIH3
Pfam	PF01442	Apolipoprotein A1/A4/E domain	2	4	2.82	0.87	0.0187	9606.ENSP00000236850,9606.ENSP00000350425	APOA1,APOA4
Pfam	PF06668	Inter-alpha-trypsin inhibitor heavy chain C-terminus	2	6	2.64	0.86	0.0187	9606.ENSP00000351190,9606.ENSP00000415769	ITIH2,ITIH3
InterPro	IPR000215	Serpin family	5	36	2.26	2.96	3.74e-07	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
InterPro	IPR023795	Serpin, conserved site	5	32	2.31	2.99	3.74e-07	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
InterPro	IPR023796	Serpin domain	5	36	2.26	2.96	3.74e-07	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
InterPro	IPR036186	Serpin superfamily	5	36	2.26	2.96	3.74e-07	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
InterPro	IPR042178	Serpin superfamily, domain 1	5	36	2.26	2.96	3.74e-07	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
InterPro	IPR042185	Serpin superfamily, domain 2	5	35	2.27	2.97	3.74e-07	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
InterPro	IPR000074	Apolipoprotein A/E	2	4	2.82	1.04	0.0083	9606.ENSP00000236850,9606.ENSP00000350425	APOA1,APOA4
InterPro	IPR010600	Inter-alpha-trypsin inhibitor heavy chain, C-terminal	2	6	2.64	0.93	0.0135	9606.ENSP00000351190,9606.ENSP00000415769	ITIH2,ITIH3
InterPro	IPR013694	VIT domain	2	10	2.42	0.77	0.0283	9606.ENSP00000351190,9606.ENSP00000415769	ITIH2,ITIH3
SMART	SM00093	SERine  Proteinase INhibitors	5	35	2.27	3.29	6.45e-08	9606.ENSP00000254722,9606.ENSP00000321853,9606.ENSP00000342850,9606.ENSP00000356671,9606.ENSP00000416066	SERPINF1,SERPINF2,SERPINA6,SERPINC1,SERPINA1
SMART	SM00609	Vault protein Inter-alpha-Trypsin domain	2	7	2.57	1.04	0.0080	9606.ENSP00000351190,9606.ENSP00000415769	ITIH2,ITIH3
