Mouse Gene,Human Ortholog Gene Symbol,Type,Identity (%),Positivity (%)
ENSMUSG00000005672,ENSG00000157404,ortholog_one2one,82.7869,90.2664
ENSMUSG00000026864,ENSG00000044574,ortholog_one2one,98.6239,99.2355
ENSMUSG00000048865,ENSG00000186517,ortholog_one2one,75.4768,82.5613
ENSMUSG00000030357,ENSG00000004478,ortholog_one2one,89.7603,95.207
ENSMUSG00000024011,ENSG00000164530,ortholog_one2one,65.8747,76.0259
ENSMUSG00000030067,ENSG00000114861,ortholog_one2one,97.1935,98.6706
ENSMUSG00000032786,ENSG00000023330,ortholog_one2one,91.7188,96.7188
ENSMUSG00000025511,ENSG00000214063,ortholog_one2one,92.437,96.2185
ENSMUSG00000028793,ENSG00000116514,ortholog_one2one,93.7073,95.0752
ENSMUSG00000020340,ENSG00000055163,ortholog_one2one,99.9202,100
ENSMUSG00000049422,ENSG00000250479,ortholog_one2one,84.507,89.4366
ENSMUSG00000018659,ENSG00000108439,ortholog_one2one,90.0383,93.8697
ENSMUSG00000042066,ENSG00000133069,ortholog_one2one,94.2172,96.3329
ENSMUSG00000028937,ENSG00000097021,ortholog_one2one,85.9459,89.1892
ENSMUSG00000002108,ENSG00000025434,ortholog_one2one,91.4989,94.1834
ENSMUSG00000078137,ENSG00000230778,ortholog_one2one,92.1053,94.4737
ENSMUSG00000020272,ENSG00000072786,ortholog_one2one,87.5,93.1818
ENSMUSG00000037348,ENSG00000182749,ortholog_one2one,80.3468,85.2601
ENSMUSG00000020889,ENSG00000126368,ortholog_one2one,94.7883,96.4169
ENSMUSG00000013495,ENSG00000127419,ortholog_one2one,80.754,87.3016
ENSMUSG00000034120,ENSG00000161547,ortholog_one2one,100,100
ENSMUSG00000029482,ENSG00000081760,ortholog_one2one,89.7321,95.2381
ENSMUSG00000014226,ENSG00000116161,ortholog_one2one,93.4211,96.9298
ENSMUSG00000039899,ENSG00000127951,ortholog_one2one,77.221,86.7882
ENSMUSG00000028270,ENSG00000162645,ortholog_one2many,70.7276,82.9103
ENSMUSG00000031661,ENSG00000140807,ortholog_one2one,87.234,91.0638
ENSMUSG00000002885,ENSG00000123146,ortholog_one2one,56.6467,68.982
ENSMUSG00000039405,ENSG00000150687,ortholog_one2one,90.6005,93.9948
ENSMUSG00000042079,ENSG00000169813,ortholog_one2one,98.0723,99.0361
ENSMUSG00000009013,ENSG00000088986,ortholog_one2many,100,100
ENSMUSG00000004207,ENSG00000197746,ortholog_one2one,66.9847,81.6794
ENSMUSG00000022014,ENSG00000133106,ortholog_one2one,65.4723,77.8502
ENSMUSG00000025190,ENSG00000120053,ortholog_one2one,90.799,96.1259
ENSMUSG00000074896,ENSG00000119917,ortholog_one2many,49.3878,65.3061
ENSMUSG00000022803,ENSG00000121577,ortholog_one2one,83.6957,87.2283
ENSMUSG00000036580,ENSG00000133104,ortholog_one2one,86.036,92.042
ENSMUSG00000005968,ENSG00000143367,ortholog_one2one,88.9744,93.5897
ENSMUSG00000027510,ENSG00000132819,ortholog_one2one,94.5607,96.2343
ENSMUSG00000017344,ENSG00000109072,ortholog_one2one,74.0586,81.59
ENSMUSG00000018774,not found,,,
ENSMUSG00000024621,ENSG00000182578,ortholog_one2one,75.2058,83.3333
ENSMUSG00000039997,not found,,,
ENSMUSG00000030707,ENSG00000102879,ortholog_one2one,94.577,97.397
ENSMUSG00000039997,not found,,,
ENSMUSG00000029651,ENSG00000132938,ortholog_one2one,69.9781,78.9627
ENSMUSG00000029467,ENSG00000174437,ortholog_one2one,98.7524,99.5202
ENSMUSG00000058258,ENSG00000067064,ortholog_one2one,78.5211,88.0282
ENSMUSG00000067212,not found,,,
ENSMUSG00000060126,not found,,,
ENSMUSG00000001467,ENSG00000001630,ortholog_one2one,90.1768,95.4813
ENSMUSG00000051457,ENSG00000197471,ortholog_one2one,50,58.5
ENSMUSG00000045294,ENSG00000186480,ortholog_one2one,78.7004,82.3105
ENSMUSG00000121503,not found,,,
ENSMUSG00000005125,ENSG00000104419,ortholog_one2one,93.6548,97.2081
ENSMUSG00000027188,ENSG00000149090,ortholog_one2one,90.1389,94.7222
ENSMUSG00000028437,ENSG00000165006,ortholog_one2one,91.0359,94.8207
ENSMUSG00000040430,ENSG00000154217,ortholog_one2one,89.759,92.7711
ENSMUSG00000002588,ENSG00000005421,ortholog_one2one,82.2535,92.3944
ENSMUSG00000000290,ENSG00000160255,ortholog_one2many,80.6242,88.6866
ENSMUSG00000050520,ENSG00000156284,ortholog_one2one,82.2222,93.3333
ENSMUSG00000032050,ENSG00000137710,ortholog_one2one,98.4563,99.8285
ENSMUSG00000052336,ENSG00000168329,ortholog_one2one,82.5352,89.8592
ENSMUSG00000073490,not found,,,
ENSMUSG00000046879,ENSG00000237693,ortholog_one2many,55.2486,72.9282
ENSMUSG00000020238,ENSG00000125912,ortholog_one2one,93.4281,96.8028
ENSMUSG00000059970,ENSG00000126803,ortholog_one2one,98.2786,98.5916
ENSMUSG00000025762,ENSG00000138709,ortholog_one2one,32.1663,34.3545
ENSMUSG00000041459,ENSG00000120948,ortholog_one2one,96.1353,98.7923
ENSMUSG00000014444,ENSG00000103335,ortholog_one2one,81.3963,87.505
ENSMUSG00000026864,ENSG00000044574,ortholog_one2one,98.6239,99.2355
ENSMUSG00000021709,ENSG00000112851,ortholog_one2one,88.8102,93.2011
ENSMUSG00000024236,ENSG00000197321,ortholog_one2one,80.4878,86.0434
ENSMUSG00000016496,ENSG00000120217,ortholog_one2one,67.931,79.6552
ENSMUSG00000059824,ENSG00000105516,ortholog_one2one,92.6154,94.1538
ENSMUSG00000033499,ENSG00000107929,ortholog_one2one,85.9079,89.9729
ENSMUSG00000049037,ENSG00000111729,ortholog_one2one,52.3207,67.9325
ENSMUSG00000035711,ENSG00000146094,ortholog_one2one,78.4091,84.0909
ENSMUSG00000027377,ENSG00000144063,ortholog_one2one,84.3137,90.8497
ENSMUSG00000025934,ENSG00000182793,ortholog_one2one,72.5225,83.7838
ENSMUSG00000059743,ENSG00000160752,ortholog_one2one,71.1217,78.5203
ENSMUSG00000062488,ENSG00000119917,ortholog_one2many,49.7959,65.102
ENSMUSG00000001175,ENSG00000198668,ortholog_one2one,100,100
ENSMUSG00000020074,ENSG00000060339,ortholog_one2one,94.7826,98.4348
ENSMUSG00000031662,ENSG00000167208,ortholog_one2one,77.2152,84.8101
ENSMUSG00000025934,ENSG00000182793,ortholog_one2one,72.5225,83.7838
ENSMUSG00000024036,ENSG00000160190,ortholog_one2one,86.4916,91.182
ENSMUSG00000029771,ENSG00000128604,ortholog_one2one,84.4358,87.1595
ENSMUSG00000037071,not found,,,
ENSMUSG00000078920,not found,,,
ENSMUSG00000010048,ENSG00000214706,ortholog_one2one,87.7828,91.4027
ENSMUSG00000073411,not found,,,
ENSMUSG00000002699,ENSG00000043462,ortholog_one2one,82.7392,88.743
ENSMUSG00000037321,ENSG00000168394,ortholog_one2one,69.6524,79.0107
ENSMUSG00000020464,ENSG00000138035,ortholog_one2one,91.1877,96.1686
ENSMUSG00000025006,ENSG00000095637,ortholog_one2one,55.7276,58.3591
ENSMUSG00000072620,ENSG00000172123,ortholog_many2many,32.526,43.2526
ENSMUSG00000072620,ENSG00000205045,ortholog_many2many,31.3725,41.9935
ENSMUSG00000041459,ENSG00000120948,ortholog_one2one,96.1353,98.7923
ENSMUSG00000027656,ENSG00000064205,ortholog_one2one,73.2,79.2
ENSMUSG00000020437,ENSG00000136286,ortholog_one2one,90.8644,95.4813
ENSMUSG00000030483,not found,,,
ENSMUSG00000043263,not found,,,
ENSMUSG00000024678,ENSG00000110079,ortholog_many2many,35.5649,51.046
ENSMUSG00000024678,ENSG00000214787,ortholog_many2many,20.5438,29.9094
ENSMUSG00000029304,ENSG00000118785,ortholog_one2one,63.3758,75.7962
ENSMUSG00000037731,ENSG00000130775,ortholog_one2one,68.5848,80.5599
ENSMUSG00000024803,ENSG00000148677,ortholog_one2one,90.2821,94.9843
ENSMUSG00000057191,ENSG00000214212,ortholog_one2one,69.5652,79.5652
ENSMUSG00000104713,ENSG00000183347,ortholog_one2many,66.6667,78.831
ENSMUSG00000029810,ENSG00000106565,ortholog_one2one,49.6296,62.5926
ENSMUSG00000058715,ENSG00000158869,ortholog_one2one,65.1163,70.9302
ENSMUSG00000025485,ENSG00000177963,ortholog_one2one,87.9473,93.597
ENSMUSG00000029273,not found,,,
ENSMUSG00000031604,ENSG00000052802,ortholog_one2one,88.7372,94.5392
ENSMUSG00000026104,ENSG00000115415,ortholog_one2one,93.4667,96.2667
ENSMUSG00000029657,ENSG00000120694,ortholog_one2one,93.4732,96.8531
ENSMUSG00000015656,ENSG00000109971,ortholog_one2one,99.8452,100
ENSMUSG00000026586,ENSG00000116132,ortholog_one2one,99.5918,100
ENSMUSG00000015340,ENSG00000165168,ortholog_one2one,92.9825,96.6667
ENSMUSG00000069515,not found,,,
ENSMUSG00000035004,ENSG00000140749,ortholog_one2one,61.8257,73.029
ENSMUSG00000028108,ENSG00000143369,ortholog_one2one,69.0741,78.7037
ENSMUSG00000004266,ENSG00000111679,ortholog_one2one,93.6134,97.3109
ENSMUSG00000071715,ENSG00000100365,ortholog_one2one,86.4307,93.2153
ENSMUSG00000028599,ENSG00000028137,ortholog_one2one,62.039,72.2343
ENSMUSG00000022584,ENSG00000291309,ortholog_one2many,38.806,48.5075
ENSMUSG00000073412,ENSG00000204482,ortholog_one2one,50.5155,59.7938
ENSMUSG00000048373,ENSG00000137440,ortholog_one2one,62.8205,76.4957
ENSMUSG00000030707,ENSG00000102879,ortholog_one2one,94.577,97.397
ENSMUSG00000022307,ENSG00000164830,ortholog_one2one,84.1924,89.3471
ENSMUSG00000027533,ENSG00000164687,ortholog_one2one,79.2593,92.5926
ENSMUSG00000061086,ENSG00000198336,ortholog_one2one,89.3401,92.3858
ENSMUSG00000024300,ENSG00000142347,ortholog_one2one,93.7158,97.7231
ENSMUSG00000054072,not found,,,
ENSMUSG00000089942,ENSG00000186818,ortholog_many2many,29.4643,37.2768
ENSMUSG00000089942,ENSG00000204577,ortholog_many2many,40.2536,49.6038
ENSMUSG00000089942,ENSG00000244482,ortholog_many2many,52.5988,64.4491
ENSMUSG00000089942,ENSG00000187116,ortholog_many2many,46.1538,58.5284
ENSMUSG00000089942,ENSG00000105609,ortholog_many2many,39.9323,49.2386
ENSMUSG00000089942,ENSG00000239961,ortholog_many2many,48.8978,61.3226
ENSMUSG00000030589,ENSG00000171777,ortholog_one2one,85.7355,90.1932
ENSMUSG00000039114,ENSG00000124785,ortholog_one2one,85.2113,85.2113
ENSMUSG00000078763,ENSG00000172123,ortholog_many2many,29.5848,40.4844
ENSMUSG00000078763,ENSG00000205045,ortholog_many2many,26.634,37.4183
ENSMUSG00000046245,not found,,,
ENSMUSG00000030846,ENSG00000151923,ortholog_one2one,99.2,99.4667
ENSMUSG00000025316,ENSG00000172530,ortholog_one2one,91.5094,93.0189
ENSMUSG00000069874,ENSG00000237693,ortholog_one2many,53.5912,70.7182
ENSMUSG00000027533,ENSG00000164687,ortholog_one2one,79.2593,92.5926
ENSMUSG00000001334,ENSG00000160097,ortholog_one2one,97.6415,97.6415
ENSMUSG00000085272,ENSG00000231274,ortholog_one2one,83.5655,88.3008
ENSMUSG00000028885,ENSG00000130768,ortholog_one2one,75.1648,85.7143
ENSMUSG00000025498,ENSG00000185507,ortholog_one2one,61.0338,67.7932
ENSMUSG00000072501,ENSG00000129292,ortholog_one2one,87.0207,92.2321
ENSMUSG00000032358,ENSG00000168143,ortholog_one2one,81.4045,89.4164
ENSMUSG00000027708,ENSG00000043093,ortholog_one2many,99.2278,99.6139
ENSMUSG00000033105,ENSG00000160285,ortholog_one2one,85.7924,92.4863
ENSMUSG00000026581,ENSG00000188404,ortholog_one2one,74.1936,83.0645
ENSMUSG00000049625,ENSG00000255833,ortholog_one2one,73.2919,81.9876
ENSMUSG00000032915,not found,,,
ENSMUSG00000078853,ENSG00000237693,ortholog_one2many,51.3812,68.5083
ENSMUSG00000071317,ENSG00000112276,ortholog_one2one,87.2222,92.7778
ENSMUSG00000047419,ENSG00000164309,ortholog_one2one,53.969,63.5045
ENSMUSG00000030830,ENSG00000005844,ortholog_one2one,69.5726,80.5983
ENSMUSG00000022651,ENSG00000163515,ortholog_one2many,54.0541,75.6757
ENSMUSG00000078606,not found,,,
ENSMUSG00000043832,ENSG00000198178,ortholog_one2many,40.8451,62.9108
ENSMUSG00000036362,ENSG00000181631,ortholog_one2one,72.8814,83.0508
ENSMUSG00000019929,ENSG00000011465,ortholog_one2one,80.5014,88.5794
ENSMUSG00000010047,ENSG00000068001,ortholog_one2one,82.0296,90.0634
ENSMUSG00000026203,ENSG00000135924,ortholog_one2one,85.1852,89.8148
ENSMUSG00000028773,ENSG00000121769,ortholog_one2one,85.7143,94.7368
ENSMUSG00000031631,ENSG00000164323,ortholog_one2one,69.9248,78.9474
ENSMUSG00000091971,ENSG00000204388,ortholog_many2many,95.1638,98.2839
ENSMUSG00000091971,ENSG00000204389,ortholog_many2many,95.1638,98.2839
ENSMUSG00000078921,not found,,,
ENSMUSG00000035561,ENSG00000137124,ortholog_one2one,94.0039,96.9052
ENSMUSG00000073489,ENSG00000163563,ortholog_one2many,42.7518,60.4423
ENSMUSG00000030830,ENSG00000005844,ortholog_one2one,69.5726,80.5983
ENSMUSG00000040752,ENSG00000197616,ortholog_one2one,96.9572,98.7107
ENSMUSG00000006221,ENSG00000173641,ortholog_one2one,94.7059,95.8824
ENSMUSG00000017737,ENSG00000100985,ortholog_one2one,74.116,85.0071
ENSMUSG00000040033,ENSG00000170581,ortholog_one2one,68.9777,79.671
ENSMUSG00000095609,not found,,,
ENSMUSG00000068614,ENSG00000159251,ortholog_one2one,100,100
ENSMUSG00000029322,ENSG00000145287,ortholog_one2one,81.7391,86.9565
ENSMUSG00000026414,ENSG00000118194,ortholog_one2one,88.9262,92.953
ENSMUSG00000073555,not found,,,
ENSMUSG00000031965,ENSG00000164532,ortholog_one2one,97.3154,97.9866
ENSMUSG00000014195,ENSG00000168259,ortholog_one2one,97.166,98.9879
ENSMUSG00000061904,ENSG00000075415,ortholog_one2one,88.3657,93.9058
ENSMUSG00000059108,ENSG00000185201,ortholog_many2many,45.4545,62.1212
ENSMUSG00000059108,ENSG00000185885,ortholog_many2many,44.8,60
ENSMUSG00000059108,ENSG00000142089,ortholog_many2many,45.8647,61.6541
ENSMUSG00000090877,ENSG00000204388,ortholog_many2many,95.1638,98.2839
ENSMUSG00000090877,ENSG00000204389,ortholog_many2many,95.1638,98.2839
ENSMUSG00000060550,not found,,,
ENSMUSG00000029467,ENSG00000174437,ortholog_one2one,98.7524,99.5202
ENSMUSG00000029683,ENSG00000170807,ortholog_one2one,88.2998,92.6874
ENSMUSG00000028874,ENSG00000000938,ortholog_one2one,83.5539,88.8469
ENSMUSG00000027483,ENSG00000198183,ortholog_one2many,73.0469,84.7656
ENSMUSG00000051682,ENSG00000188056,ortholog_one2one,51.5,63
ENSMUSG00000071561,ENSG00000121552,ortholog_one2many,58.1633,70.4082
ENSMUSG00000028600,ENSG00000174348,ortholog_one2one,90.8646,94.4535
ENSMUSG00000035458,ENSG00000129991,ortholog_one2one,92.8571,95.7143
ENSMUSG00000007877,ENSG00000173991,ortholog_one2one,90.4192,97.6048
ENSMUSG00000026414,ENSG00000118194,ortholog_one2one,88.9262,92.953
ENSMUSG00000019102,ENSG00000108602,ortholog_one2one,80.1325,90.7285
ENSMUSG00000056071,ENSG00000163220,ortholog_one2many,57.8947,72.807
ENSMUSG00000022519,ENSG00000185739,ortholog_one2one,95.7717,98.5201
ENSMUSG00000030785,ENSG00000156885,ortholog_one2one,78.3505,86.5979
ENSMUSG00000037062,ENSG00000097033,ortholog_one2one,95.8904,96.9863
ENSMUSG00000053101,ENSG00000187037,ortholog_one2one,80.9836,88.8525
ENSMUSG00000028636,ENSG00000127125,ortholog_one2one,87.4598,93.2476
ENSMUSG00000056054,ENSG00000143546,ortholog_one2one,55.914,79.5699
ENSMUSG00000061086,ENSG00000198336,ortholog_one2one,89.3401,92.3858
ENSMUSG00000038583,ENSG00000198523,ortholog_one2one,98.0769,98.0769
ENSMUSG00000039891,ENSG00000164440,ortholog_one2one,71.7836,78.8012
ENSMUSG00000027398,ENSG00000125538,ortholog_one2one,67.658,78.8104
ENSMUSG00000020475,ENSG00000164708,ortholog_one2one,92.0949,95.2569
ENSMUSG00000028116,ENSG00000172399,ortholog_one2one,88.2576,95.8333
ENSMUSG00000042045,not found,,,
ENSMUSG00000052374,ENSG00000077522,ortholog_one2one,99.217,99.5526
ENSMUSG00000044103,ENSG00000136688,ortholog_one2one,52.6627,65.6805
ENSMUSG00000020469,ENSG00000106631,ortholog_one2one,95.4286,99.4286
ENSMUSG00000068745,ENSG00000221986,ortholog_one2one,83.3333,90.9604
ENSMUSG00000091898,ENSG00000114854,ortholog_one2one,99.3789,100
ENSMUSG00000030470,ENSG00000129170,ortholog_one2one,97.9381,99.4845
ENSMUSG00000040752,ENSG00000197616,ortholog_one2one,96.9572,98.7107
ENSMUSG00000018893,ENSG00000198125,ortholog_one2one,82.4675,90.2597
ENSMUSG00000032366,ENSG00000140416,ortholog_one2one,91.5493,95.4225
ENSMUSG00000041616,ENSG00000175206,ortholog_one2one,80.1325,85.4305
ENSMUSG00000031461,ENSG00000036448,ortholog_one2one,89.1468,96.041
ENSMUSG00000059741,ENSG00000160808,ortholog_one2one,95.8974,97.9487
ENSMUSG00000062480,ENSG00000120437,ortholog_one2many,85.8942,92.9471
ENSMUSG00000024866,ENSG00000132744,ortholog_one2one,68.652,81.8182
ENSMUSG00000037470,ENSG00000136731,ortholog_one2one,90.6752,95.1768
ENSMUSG00000002997,ENSG00000005249,ortholog_one2one,96.89,97.8469
ENSMUSG00000026414,ENSG00000118194,ortholog_one2one,88.9262,92.953
ENSMUSG00000024587,ENSG00000134440,ortholog_one2one,93.6131,97.4453
ENSMUSG00000061462,ENSG00000154358,ortholog_one2one,70.4986,77.0868
ENSMUSG00000042901,ENSG00000186063,ortholog_one2one,97.7124,98.6928
ENSMUSG00000031328,ENSG00000196924,ortholog_one2one,97.3177,98.4511
ENSMUSG00000032267,ENSG00000048028,ortholog_one2one,82.7919,87.0061
ENSMUSG00000031543,ENSG00000029534,ortholog_one2one,90.7447,93.7234
ENSMUSG00000038668,ENSG00000198121,ortholog_one2one,97.2527,98.9011
ENSMUSG00000079243,ENSG00000168334,ortholog_one2one,69.669,77.2111
ENSMUSG00000071337,ENSG00000116001,ortholog_one2one,96.6321,98.7047
ENSMUSG00000045868,not found,,,
ENSMUSG00000002100,ENSG00000134571,ortholog_one2one,89.2465,92.7002
ENSMUSG00000002103,ENSG00000134575,ortholog_one2one,89.3617,95.5083
ENSMUSG00000036931,ENSG00000167604,ortholog_one2one,82.6374,87.2527
ENSMUSG00000063952,ENSG00000096070,ortholog_one2one,92.3651,95.1037
ENSMUSG00000051747,ENSG00000155657,ortholog_one2one,89.4418,93.5706
